,Japan-Nigeria,Brazil-Spain,Zambia-Germany,Australia-United States,New Zealand-France,Colombia-Canada,Colombia,France,Canada,New Zealand,United States,Germany,Australia,Zambia,Spain,Japan,Brazil,Nigeria
400,"(1, 0)","(1, 0)","(0, 1)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
401,"(1, 0)","(1, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
402,"(1, 0)","(1, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
403,"(1, 0)","(1, 0)","(0, 1)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
404,"(1, 0)","(1, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
405,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
406,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
407,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
408,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
409,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
410,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
411,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
412,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
413,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
414,"(1, 0)","(0, 1)","(0, 0)","(1, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
415,"(1, 0)","(0, 1)","(0, 0)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
416,"(1, 0)","(0, 1)","(0, 0)","(1, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
417,"(1, 0)","(0, 1)","(0, 0)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
418,"(1, 0)","(0, 1)","(0, 0)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
419,"(1, 0)","(0, 1)","(0, 0)","(1, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
420,"(1, 0)","(0, 1)","(0, 0)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
421,"(1, 0)","(0, 1)","(0, 0)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
422,"(1, 0)","(0, 1)","(0, 0)","(1, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
423,"(1, 0)","(0, 1)","(0, 0)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
424,"(1, 0)","(0, 1)","(0, 0)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
425,"(1, 0)","(0, 1)","(0, 0)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
426,"(1, 0)","(0, 1)","(0, 0)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
427,"(1, 0)","(0, 1)","(0, 0)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
428,"(1, 0)","(0, 1)","(0, 0)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
429,"(1, 0)","(0, 1)","(0, 0)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
430,"(1, 0)","(0, 1)","(0, 0)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
431,"(1, 0)","(0, 1)","(0, 0)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
432,"(1, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
433,"(1, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
434,"(1, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
435,"(1, 0)","(0, 1)","(1, 0)","(0, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
436,"(1, 0)","(0, 1)","(1, 0)","(0, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
437,"(1, 0)","(0, 1)","(1, 0)","(0, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
438,"(1, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
439,"(1, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
440,"(1, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
441,"(1, 0)","(0, 1)","(1, 0)","(1, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
442,"(1, 0)","(0, 1)","(1, 0)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
443,"(1, 0)","(0, 1)","(1, 0)","(1, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
444,"(1, 0)","(0, 1)","(1, 0)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
445,"(1, 0)","(0, 1)","(1, 0)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
446,"(1, 0)","(0, 1)","(1, 0)","(1, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
447,"(1, 0)","(0, 1)","(1, 0)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
448,"(1, 0)","(0, 1)","(1, 0)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
449,"(1, 0)","(0, 1)","(1, 0)","(1, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
450,"(1, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
451,"(1, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
452,"(1, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
453,"(1, 0)","(0, 1)","(1, 0)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
454,"(1, 0)","(0, 1)","(1, 0)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
455,"(1, 0)","(0, 1)","(1, 0)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
456,"(1, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
457,"(1, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
458,"(1, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
459,"(1, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
460,"(1, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
461,"(1, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
462,"(1, 0)","(0, 1)","(0, 1)","(0, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
463,"(1, 0)","(0, 1)","(0, 1)","(0, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
464,"(1, 0)","(0, 1)","(0, 1)","(0, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
465,"(1, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
466,"(1, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
467,"(1, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
468,"(1, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
469,"(1, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
470,"(1, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
471,"(1, 0)","(0, 1)","(0, 1)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
472,"(1, 0)","(0, 1)","(0, 1)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
473,"(1, 0)","(0, 1)","(0, 1)","(1, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
474,"(1, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
475,"(1, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
476,"(1, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,True,False,False
477,"(1, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
478,"(1, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
479,"(1, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
480,"(1, 0)","(0, 1)","(0, 1)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
481,"(1, 0)","(0, 1)","(0, 1)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
482,"(1, 0)","(0, 1)","(0, 1)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
483,"(1, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
484,"(1, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
485,"(1, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
486,"(0, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
487,"(0, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
488,"(0, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
489,"(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
490,"(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
491,"(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
492,"(0, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
493,"(0, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
494,"(0, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
495,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
496,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
497,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
498,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
499,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
500,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
501,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
502,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
503,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
504,"(0, 1)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
505,"(0, 1)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
506,"(0, 1)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
507,"(0, 1)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
508,"(0, 1)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
509,"(0, 1)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
510,"(0, 1)","(0, 0)","(0, 0)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
511,"(0, 1)","(0, 0)","(0, 0)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
512,"(0, 1)","(0, 0)","(0, 0)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
513,"(0, 1)","(0, 0)","(1, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
514,"(0, 1)","(0, 0)","(1, 0)","(0, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
515,"(0, 1)","(0, 0)","(1, 0)","(0, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
516,"(0, 1)","(0, 0)","(1, 0)","(0, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
517,"(0, 1)","(0, 0)","(1, 0)","(0, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
518,"(0, 1)","(0, 0)","(1, 0)","(0, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
519,"(0, 1)","(0, 0)","(1, 0)","(0, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
520,"(0, 1)","(0, 0)","(1, 0)","(0, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
521,"(0, 1)","(0, 0)","(1, 0)","(0, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
522,"(0, 1)","(0, 0)","(1, 0)","(1, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
523,"(0, 1)","(0, 0)","(1, 0)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
524,"(0, 1)","(0, 0)","(1, 0)","(1, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
525,"(0, 1)","(0, 0)","(1, 0)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
526,"(0, 1)","(0, 0)","(1, 0)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
527,"(0, 1)","(0, 0)","(1, 0)","(1, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
528,"(0, 1)","(0, 0)","(1, 0)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
529,"(0, 1)","(0, 0)","(1, 0)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
530,"(0, 1)","(0, 0)","(1, 0)","(1, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
531,"(0, 1)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
532,"(0, 1)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
533,"(0, 1)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
534,"(0, 1)","(0, 0)","(1, 0)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
535,"(0, 1)","(0, 0)","(1, 0)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
536,"(0, 1)","(0, 0)","(1, 0)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
537,"(0, 1)","(0, 0)","(1, 0)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
538,"(0, 1)","(0, 0)","(1, 0)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
539,"(0, 1)","(0, 0)","(1, 0)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
540,"(0, 1)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
541,"(0, 1)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
542,"(0, 1)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
543,"(0, 1)","(0, 0)","(0, 1)","(0, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
544,"(0, 1)","(0, 0)","(0, 1)","(0, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
545,"(0, 1)","(0, 0)","(0, 1)","(0, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
546,"(0, 1)","(0, 0)","(0, 1)","(0, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
547,"(0, 1)","(0, 0)","(0, 1)","(0, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
548,"(0, 1)","(0, 0)","(0, 1)","(0, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
549,"(0, 1)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
550,"(0, 1)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
551,"(0, 1)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
552,"(0, 1)","(0, 0)","(0, 1)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
553,"(0, 1)","(0, 0)","(0, 1)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
554,"(0, 1)","(0, 0)","(0, 1)","(1, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
555,"(0, 1)","(0, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
556,"(0, 1)","(0, 0)","(0, 1)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
557,"(0, 1)","(0, 0)","(0, 1)","(1, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
558,"(0, 1)","(0, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
559,"(0, 1)","(0, 0)","(0, 1)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
560,"(0, 1)","(0, 0)","(0, 1)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
561,"(0, 1)","(0, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
562,"(0, 1)","(0, 0)","(0, 1)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
563,"(0, 1)","(0, 0)","(0, 1)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
564,"(0, 1)","(0, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
565,"(0, 1)","(0, 0)","(0, 1)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
566,"(0, 1)","(0, 0)","(0, 1)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
567,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
568,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
569,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
570,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
571,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
572,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
573,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
574,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
575,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
576,"(0, 1)","(1, 0)","(0, 0)","(1, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
577,"(0, 1)","(1, 0)","(0, 0)","(1, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
578,"(0, 1)","(1, 0)","(0, 0)","(1, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
579,"(0, 1)","(1, 0)","(0, 0)","(1, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
580,"(0, 1)","(1, 0)","(0, 0)","(1, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
581,"(0, 1)","(1, 0)","(0, 0)","(1, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
582,"(0, 1)","(1, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
583,"(0, 1)","(1, 0)","(0, 0)","(1, 0)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
584,"(0, 1)","(1, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
585,"(0, 1)","(1, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
586,"(0, 1)","(1, 0)","(0, 0)","(0, 1)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
587,"(0, 1)","(1, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
588,"(0, 1)","(1, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
589,"(0, 1)","(1, 0)","(0, 0)","(0, 1)","(1, 0)","(1, 0)",True,True,False,True,True,True,False,False,True,True,True,False
590,"(0, 1)","(1, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
591,"(0, 1)","(1, 0)","(0, 0)","(0, 1)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
592,"(0, 1)","(1, 0)","(0, 0)","(0, 1)","(0, 1)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
593,"(0, 1)","(1, 0)","(0, 0)","(0, 1)","(0, 1)","(0, 1)",True,True,True,False,True,True,False,False,True,True,True,False
594,"(0, 1)","(1, 0)","(1, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
595,"(0, 1)","(1, 0)","(1, 0)","(0, 0)","(0, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
596,"(0, 1)","(1, 0)","(1, 0)","(0, 0)","(0, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
597,"(0, 1)","(1, 0)","(1, 0)","(0, 0)","(1, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
598,"(0, 1)","(1, 0)","(1, 0)","(0, 0)","(1, 0)","(1, 0)",True,True,False,False,True,True,True,False,True,True,True,False
599,"(0, 1)","(1, 0)","(1, 0)","(0, 0)","(1, 0)","(0, 1)",True,True,True,False,True,True,True,False,True,False,True,False
600,"(0, 1)","(1, 0)","(1, 0)","(0, 0)","(0, 1)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
