,Japan-Nigeria,Brazil-Spain,Zambia-Germany,Australia-United States,New Zealand-France,Colombia-Canada,Colombia,France,Canada,New Zealand,United States,Germany,Australia,Zambia,Spain,Japan,Brazil,Nigeria
396,"(8, 0)","(8, 0)","(0, 8)","(0, 8)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
397,"(8, 0)","(8, 0)","(0, 8)","(0, 8)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,True,True,False
398,"(8, 0)","(8, 0)","(0, 8)","(0, 8)","(0, 0)","(0, 8)",True,True,True,False,True,True,False,False,True,True,True,False
399,"(8, 0)","(8, 0)","(0, 8)","(0, 8)","(8, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
400,"(8, 0)","(8, 0)","(0, 8)","(0, 8)","(8, 0)","(8, 0)",True,True,False,True,True,True,False,False,True,True,True,False
401,"(8, 0)","(8, 0)","(0, 8)","(0, 8)","(8, 0)","(0, 8)",True,False,True,True,True,True,False,False,True,True,True,False
402,"(8, 0)","(8, 0)","(0, 8)","(0, 8)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
403,"(8, 0)","(8, 0)","(0, 8)","(0, 8)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,True,True,False
404,"(8, 0)","(8, 0)","(0, 8)","(0, 8)","(0, 8)","(0, 8)",True,True,True,False,True,True,False,False,True,True,True,False
405,"(8, 0)","(0, 8)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
406,"(8, 0)","(0, 8)","(0, 0)","(0, 0)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,True,True,False
407,"(8, 0)","(0, 8)","(0, 0)","(0, 0)","(0, 0)","(0, 8)",True,True,True,False,True,True,True,False,True,True,False,False
408,"(8, 0)","(0, 8)","(0, 0)","(0, 0)","(8, 0)","(0, 0)",True,True,False,True,True,True,True,False,True,True,False,False
409,"(8, 0)","(0, 8)","(0, 0)","(0, 0)","(8, 0)","(8, 0)",True,True,False,True,True,True,True,False,True,True,False,False
410,"(8, 0)","(0, 8)","(0, 0)","(0, 0)","(8, 0)","(0, 8)",True,False,True,True,True,True,True,False,True,True,False,False
411,"(8, 0)","(0, 8)","(0, 0)","(0, 0)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
412,"(8, 0)","(0, 8)","(0, 0)","(0, 0)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,True,True,False
413,"(8, 0)","(0, 8)","(0, 0)","(0, 0)","(0, 8)","(0, 8)",True,True,True,False,True,True,True,False,True,True,False,False
414,"(8, 0)","(0, 8)","(0, 0)","(8, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
415,"(8, 0)","(0, 8)","(0, 0)","(8, 0)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,True,True,False
416,"(8, 0)","(0, 8)","(0, 0)","(8, 0)","(0, 0)","(0, 8)",True,True,True,False,True,True,True,False,True,True,False,False
417,"(8, 0)","(0, 8)","(0, 0)","(8, 0)","(8, 0)","(0, 0)",True,True,False,True,True,True,True,False,True,True,False,False
418,"(8, 0)","(0, 8)","(0, 0)","(8, 0)","(8, 0)","(8, 0)",True,True,False,True,True,True,True,False,True,True,False,False
419,"(8, 0)","(0, 8)","(0, 0)","(8, 0)","(8, 0)","(0, 8)",True,False,True,True,True,True,True,False,True,True,False,False
420,"(8, 0)","(0, 8)","(0, 0)","(8, 0)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
421,"(8, 0)","(0, 8)","(0, 0)","(8, 0)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,True,True,False
422,"(8, 0)","(0, 8)","(0, 0)","(8, 0)","(0, 8)","(0, 8)",True,True,True,False,True,True,True,False,True,True,False,False
423,"(8, 0)","(0, 8)","(0, 0)","(0, 8)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
424,"(8, 0)","(0, 8)","(0, 0)","(0, 8)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,True,True,False
425,"(8, 0)","(0, 8)","(0, 0)","(0, 8)","(0, 0)","(0, 8)",True,True,True,False,True,True,False,False,True,True,True,False
426,"(8, 0)","(0, 8)","(0, 0)","(0, 8)","(8, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
427,"(8, 0)","(0, 8)","(0, 0)","(0, 8)","(8, 0)","(8, 0)",True,True,False,True,True,True,False,False,True,True,True,False
428,"(8, 0)","(0, 8)","(0, 0)","(0, 8)","(8, 0)","(0, 8)",True,False,True,True,True,True,False,False,True,True,True,False
429,"(8, 0)","(0, 8)","(0, 0)","(0, 8)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
430,"(8, 0)","(0, 8)","(0, 0)","(0, 8)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,True,True,False
431,"(8, 0)","(0, 8)","(0, 0)","(0, 8)","(0, 8)","(0, 8)",True,True,True,False,True,True,False,False,True,True,True,False
432,"(8, 0)","(0, 8)","(8, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,False,True,True,True,True,True,False
433,"(8, 0)","(0, 8)","(8, 0)","(0, 0)","(0, 0)","(8, 0)",True,True,False,False,True,False,True,True,True,True,True,False
434,"(8, 0)","(0, 8)","(8, 0)","(0, 0)","(0, 0)","(0, 8)",True,True,True,False,True,False,True,True,True,True,False,False
435,"(8, 0)","(0, 8)","(8, 0)","(0, 0)","(8, 0)","(0, 0)",True,True,False,True,True,False,True,True,True,True,False,False
436,"(8, 0)","(0, 8)","(8, 0)","(0, 0)","(8, 0)","(8, 0)",True,True,False,True,True,False,True,True,True,True,False,False
437,"(8, 0)","(0, 8)","(8, 0)","(0, 0)","(8, 0)","(0, 8)",True,False,True,True,True,False,True,True,True,True,False,False
438,"(8, 0)","(0, 8)","(8, 0)","(0, 0)","(0, 8)","(0, 0)",True,True,False,False,True,False,True,True,True,True,True,False
439,"(8, 0)","(0, 8)","(8, 0)","(0, 0)","(0, 8)","(8, 0)",True,True,False,False,True,False,True,True,True,True,True,False
440,"(8, 0)","(0, 8)","(8, 0)","(0, 0)","(0, 8)","(0, 8)",True,True,True,False,True,False,True,True,True,True,False,False
441,"(8, 0)","(0, 8)","(8, 0)","(8, 0)","(0, 0)","(0, 0)",True,True,False,False,True,False,True,True,True,True,True,False
442,"(8, 0)","(0, 8)","(8, 0)","(8, 0)","(0, 0)","(8, 0)",True,True,False,False,True,False,True,True,True,True,True,False
443,"(8, 0)","(0, 8)","(8, 0)","(8, 0)","(0, 0)","(0, 8)",True,True,True,False,True,False,True,True,True,True,False,False
444,"(8, 0)","(0, 8)","(8, 0)","(8, 0)","(8, 0)","(0, 0)",True,True,False,True,True,False,True,True,True,True,False,False
445,"(8, 0)","(0, 8)","(8, 0)","(8, 0)","(8, 0)","(8, 0)",True,True,False,True,True,False,True,True,True,True,False,False
446,"(8, 0)","(0, 8)","(8, 0)","(8, 0)","(8, 0)","(0, 8)",True,False,True,True,True,False,True,True,True,True,False,False
447,"(8, 0)","(0, 8)","(8, 0)","(8, 0)","(0, 8)","(0, 0)",True,True,False,False,True,False,True,True,True,True,True,False
448,"(8, 0)","(0, 8)","(8, 0)","(8, 0)","(0, 8)","(8, 0)",True,True,False,False,True,False,True,True,True,True,True,False
449,"(8, 0)","(0, 8)","(8, 0)","(8, 0)","(0, 8)","(0, 8)",True,True,True,False,True,False,True,True,True,True,False,False
450,"(8, 0)","(0, 8)","(8, 0)","(0, 8)","(0, 0)","(0, 0)",True,True,False,False,True,True,False,True,True,True,True,False
451,"(8, 0)","(0, 8)","(8, 0)","(0, 8)","(0, 0)","(8, 0)",True,True,False,False,True,True,False,True,True,True,True,False
452,"(8, 0)","(0, 8)","(8, 0)","(0, 8)","(0, 0)","(0, 8)",True,True,True,False,True,True,False,True,True,True,False,False
453,"(8, 0)","(0, 8)","(8, 0)","(0, 8)","(8, 0)","(0, 0)",True,True,False,True,True,True,False,True,True,True,False,False
454,"(8, 0)","(0, 8)","(8, 0)","(0, 8)","(8, 0)","(8, 0)",True,True,False,True,True,True,False,True,True,True,False,False
455,"(8, 0)","(0, 8)","(8, 0)","(0, 8)","(8, 0)","(0, 8)",True,False,True,True,True,True,False,True,True,True,False,False
456,"(8, 0)","(0, 8)","(8, 0)","(0, 8)","(0, 8)","(0, 0)",True,True,False,False,True,True,False,True,True,True,True,False
457,"(8, 0)","(0, 8)","(8, 0)","(0, 8)","(0, 8)","(8, 0)",True,True,False,False,True,True,False,True,True,True,True,False
458,"(8, 0)","(0, 8)","(8, 0)","(0, 8)","(0, 8)","(0, 8)",True,True,True,False,True,True,False,True,True,True,False,False
459,"(8, 0)","(0, 8)","(0, 8)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
460,"(8, 0)","(0, 8)","(0, 8)","(0, 0)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,True,True,False
461,"(8, 0)","(0, 8)","(0, 8)","(0, 0)","(0, 0)","(0, 8)",True,True,True,False,True,True,True,False,True,True,False,False
462,"(8, 0)","(0, 8)","(0, 8)","(0, 0)","(8, 0)","(0, 0)",True,True,False,True,True,True,True,False,True,True,False,False
463,"(8, 0)","(0, 8)","(0, 8)","(0, 0)","(8, 0)","(8, 0)",True,True,False,True,True,True,True,False,True,True,False,False
464,"(8, 0)","(0, 8)","(0, 8)","(0, 0)","(8, 0)","(0, 8)",True,False,True,True,True,True,True,False,True,True,False,False
465,"(8, 0)","(0, 8)","(0, 8)","(0, 0)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
466,"(8, 0)","(0, 8)","(0, 8)","(0, 0)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,True,True,False
467,"(8, 0)","(0, 8)","(0, 8)","(0, 0)","(0, 8)","(0, 8)",True,True,True,False,True,True,True,False,True,True,False,False
468,"(8, 0)","(0, 8)","(0, 8)","(8, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
469,"(8, 0)","(0, 8)","(0, 8)","(8, 0)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,True,True,False
470,"(8, 0)","(0, 8)","(0, 8)","(8, 0)","(0, 0)","(0, 8)",True,True,True,False,True,True,True,False,True,True,False,False
471,"(8, 0)","(0, 8)","(0, 8)","(8, 0)","(8, 0)","(0, 0)",True,True,False,True,True,True,True,False,True,True,False,False
472,"(8, 0)","(0, 8)","(0, 8)","(8, 0)","(8, 0)","(8, 0)",True,True,False,True,True,True,True,False,True,True,False,False
473,"(8, 0)","(0, 8)","(0, 8)","(8, 0)","(8, 0)","(0, 8)",True,False,True,True,True,True,True,False,True,True,False,False
474,"(8, 0)","(0, 8)","(0, 8)","(8, 0)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
475,"(8, 0)","(0, 8)","(0, 8)","(8, 0)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,True,True,False
476,"(8, 0)","(0, 8)","(0, 8)","(8, 0)","(0, 8)","(0, 8)",True,True,True,False,True,True,True,False,True,True,False,False
477,"(8, 0)","(0, 8)","(0, 8)","(0, 8)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
478,"(8, 0)","(0, 8)","(0, 8)","(0, 8)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,True,True,False
479,"(8, 0)","(0, 8)","(0, 8)","(0, 8)","(0, 0)","(0, 8)",True,True,True,False,True,True,False,False,True,True,True,False
480,"(8, 0)","(0, 8)","(0, 8)","(0, 8)","(8, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,True,True,False
481,"(8, 0)","(0, 8)","(0, 8)","(0, 8)","(8, 0)","(8, 0)",True,True,False,True,True,True,False,False,True,True,True,False
482,"(8, 0)","(0, 8)","(0, 8)","(0, 8)","(8, 0)","(0, 8)",True,False,True,True,True,True,False,False,True,True,True,False
483,"(8, 0)","(0, 8)","(0, 8)","(0, 8)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,True,True,False
484,"(8, 0)","(0, 8)","(0, 8)","(0, 8)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,True,True,False
485,"(8, 0)","(0, 8)","(0, 8)","(0, 8)","(0, 8)","(0, 8)",True,True,True,False,True,True,False,False,True,True,True,False
486,"(0, 8)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
487,"(0, 8)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
488,"(0, 8)","(0, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 8)",False,True,True,False,True,True,True,False,True,False,True,True
489,"(0, 8)","(0, 0)","(0, 0)","(0, 0)","(8, 0)","(0, 0)",True,False,False,True,True,True,True,False,True,False,True,True
490,"(0, 8)","(0, 0)","(0, 0)","(0, 0)","(8, 0)","(8, 0)",True,False,False,True,True,True,True,False,True,False,True,True
491,"(0, 8)","(0, 0)","(0, 0)","(0, 0)","(8, 0)","(0, 8)",False,False,True,True,True,True,True,False,True,False,True,True
492,"(0, 8)","(0, 0)","(0, 0)","(0, 0)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
493,"(0, 8)","(0, 0)","(0, 0)","(0, 0)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
494,"(0, 8)","(0, 0)","(0, 0)","(0, 0)","(0, 8)","(0, 8)",False,True,True,False,True,True,True,False,True,False,True,True
495,"(0, 8)","(0, 0)","(0, 0)","(8, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
496,"(0, 8)","(0, 0)","(0, 0)","(8, 0)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
497,"(0, 8)","(0, 0)","(0, 0)","(8, 0)","(0, 0)","(0, 8)",False,True,True,False,True,True,True,False,True,False,True,True
498,"(0, 8)","(0, 0)","(0, 0)","(8, 0)","(8, 0)","(0, 0)",True,False,False,True,True,True,True,False,True,False,True,True
499,"(0, 8)","(0, 0)","(0, 0)","(8, 0)","(8, 0)","(8, 0)",True,False,False,True,True,True,True,False,True,False,True,True
500,"(0, 8)","(0, 0)","(0, 0)","(8, 0)","(8, 0)","(0, 8)",False,False,True,True,True,True,True,False,True,False,True,True
501,"(0, 8)","(0, 0)","(0, 0)","(8, 0)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
502,"(0, 8)","(0, 0)","(0, 0)","(8, 0)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
503,"(0, 8)","(0, 0)","(0, 0)","(8, 0)","(0, 8)","(0, 8)",False,True,True,False,True,True,True,False,True,False,True,True
504,"(0, 8)","(0, 0)","(0, 0)","(0, 8)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
505,"(0, 8)","(0, 0)","(0, 0)","(0, 8)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
506,"(0, 8)","(0, 0)","(0, 0)","(0, 8)","(0, 0)","(0, 8)",True,True,True,False,True,True,False,False,True,False,True,True
507,"(0, 8)","(0, 0)","(0, 0)","(0, 8)","(8, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,False,True,True
508,"(0, 8)","(0, 0)","(0, 0)","(0, 8)","(8, 0)","(8, 0)",True,True,False,True,True,True,False,False,True,False,True,True
509,"(0, 8)","(0, 0)","(0, 0)","(0, 8)","(8, 0)","(0, 8)",True,False,True,True,True,True,False,False,True,False,True,True
510,"(0, 8)","(0, 0)","(0, 0)","(0, 8)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
511,"(0, 8)","(0, 0)","(0, 0)","(0, 8)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
512,"(0, 8)","(0, 0)","(0, 0)","(0, 8)","(0, 8)","(0, 8)",True,True,True,False,True,True,False,False,True,False,True,True
513,"(0, 8)","(0, 0)","(8, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,False,True,True,True,False,True,True
514,"(0, 8)","(0, 0)","(8, 0)","(0, 0)","(0, 0)","(8, 0)",True,True,False,False,True,False,True,True,True,False,True,True
515,"(0, 8)","(0, 0)","(8, 0)","(0, 0)","(0, 0)","(0, 8)",False,True,True,False,True,False,True,True,True,False,True,True
516,"(0, 8)","(0, 0)","(8, 0)","(0, 0)","(8, 0)","(0, 0)",True,False,False,True,True,False,True,True,True,False,True,True
517,"(0, 8)","(0, 0)","(8, 0)","(0, 0)","(8, 0)","(8, 0)",True,False,False,True,True,False,True,True,True,False,True,True
518,"(0, 8)","(0, 0)","(8, 0)","(0, 0)","(8, 0)","(0, 8)",False,False,True,True,True,False,True,True,True,False,True,True
519,"(0, 8)","(0, 0)","(8, 0)","(0, 0)","(0, 8)","(0, 0)",True,True,False,False,True,False,True,True,True,False,True,True
520,"(0, 8)","(0, 0)","(8, 0)","(0, 0)","(0, 8)","(8, 0)",True,True,False,False,True,False,True,True,True,False,True,True
521,"(0, 8)","(0, 0)","(8, 0)","(0, 0)","(0, 8)","(0, 8)",False,True,True,False,True,False,True,True,True,False,True,True
522,"(0, 8)","(0, 0)","(8, 0)","(8, 0)","(0, 0)","(0, 0)",True,True,False,False,True,False,True,True,True,False,True,True
523,"(0, 8)","(0, 0)","(8, 0)","(8, 0)","(0, 0)","(8, 0)",True,True,False,False,True,False,True,True,True,False,True,True
524,"(0, 8)","(0, 0)","(8, 0)","(8, 0)","(0, 0)","(0, 8)",False,True,True,False,True,False,True,True,True,False,True,True
525,"(0, 8)","(0, 0)","(8, 0)","(8, 0)","(8, 0)","(0, 0)",True,False,False,True,True,False,True,True,True,False,True,True
526,"(0, 8)","(0, 0)","(8, 0)","(8, 0)","(8, 0)","(8, 0)",True,False,False,True,True,False,True,True,True,False,True,True
527,"(0, 8)","(0, 0)","(8, 0)","(8, 0)","(8, 0)","(0, 8)",False,False,True,True,True,False,True,True,True,False,True,True
528,"(0, 8)","(0, 0)","(8, 0)","(8, 0)","(0, 8)","(0, 0)",True,True,False,False,True,False,True,True,True,False,True,True
529,"(0, 8)","(0, 0)","(8, 0)","(8, 0)","(0, 8)","(8, 0)",True,True,False,False,True,False,True,True,True,False,True,True
530,"(0, 8)","(0, 0)","(8, 0)","(8, 0)","(0, 8)","(0, 8)",False,True,True,False,True,False,True,True,True,False,True,True
531,"(0, 8)","(0, 0)","(8, 0)","(0, 8)","(0, 0)","(0, 0)",True,True,False,False,True,True,False,True,True,False,True,True
532,"(0, 8)","(0, 0)","(8, 0)","(0, 8)","(0, 0)","(8, 0)",True,True,False,False,True,True,False,True,True,False,True,True
533,"(0, 8)","(0, 0)","(8, 0)","(0, 8)","(0, 0)","(0, 8)",True,True,True,False,True,False,False,True,True,False,True,True
534,"(0, 8)","(0, 0)","(8, 0)","(0, 8)","(8, 0)","(0, 0)",True,True,False,True,True,False,False,True,True,False,True,True
535,"(0, 8)","(0, 0)","(8, 0)","(0, 8)","(8, 0)","(8, 0)",True,True,False,True,True,False,False,True,True,False,True,True
536,"(0, 8)","(0, 0)","(8, 0)","(0, 8)","(8, 0)","(0, 8)",True,False,True,True,True,False,False,True,True,False,True,True
537,"(0, 8)","(0, 0)","(8, 0)","(0, 8)","(0, 8)","(0, 0)",True,True,False,False,True,True,False,True,True,False,True,True
538,"(0, 8)","(0, 0)","(8, 0)","(0, 8)","(0, 8)","(8, 0)",True,True,False,False,True,True,False,True,True,False,True,True
539,"(0, 8)","(0, 0)","(8, 0)","(0, 8)","(0, 8)","(0, 8)",True,True,True,False,True,False,False,True,True,False,True,True
540,"(0, 8)","(0, 0)","(0, 8)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
541,"(0, 8)","(0, 0)","(0, 8)","(0, 0)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
542,"(0, 8)","(0, 0)","(0, 8)","(0, 0)","(0, 0)","(0, 8)",False,True,True,False,True,True,True,False,True,False,True,True
543,"(0, 8)","(0, 0)","(0, 8)","(0, 0)","(8, 0)","(0, 0)",True,False,False,True,True,True,True,False,True,False,True,True
544,"(0, 8)","(0, 0)","(0, 8)","(0, 0)","(8, 0)","(8, 0)",True,False,False,True,True,True,True,False,True,False,True,True
545,"(0, 8)","(0, 0)","(0, 8)","(0, 0)","(8, 0)","(0, 8)",False,False,True,True,True,True,True,False,True,False,True,True
546,"(0, 8)","(0, 0)","(0, 8)","(0, 0)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
547,"(0, 8)","(0, 0)","(0, 8)","(0, 0)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
548,"(0, 8)","(0, 0)","(0, 8)","(0, 0)","(0, 8)","(0, 8)",False,True,True,False,True,True,True,False,True,False,True,True
549,"(0, 8)","(0, 0)","(0, 8)","(8, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
550,"(0, 8)","(0, 0)","(0, 8)","(8, 0)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
551,"(0, 8)","(0, 0)","(0, 8)","(8, 0)","(0, 0)","(0, 8)",False,True,True,False,True,True,True,False,True,False,True,True
552,"(0, 8)","(0, 0)","(0, 8)","(8, 0)","(8, 0)","(0, 0)",True,False,False,True,True,True,True,False,True,False,True,True
553,"(0, 8)","(0, 0)","(0, 8)","(8, 0)","(8, 0)","(8, 0)",True,False,False,True,True,True,True,False,True,False,True,True
554,"(0, 8)","(0, 0)","(0, 8)","(8, 0)","(8, 0)","(0, 8)",False,False,True,True,True,True,True,False,True,False,True,True
555,"(0, 8)","(0, 0)","(0, 8)","(8, 0)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
556,"(0, 8)","(0, 0)","(0, 8)","(8, 0)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
557,"(0, 8)","(0, 0)","(0, 8)","(8, 0)","(0, 8)","(0, 8)",False,True,True,False,True,True,True,False,True,False,True,True
558,"(0, 8)","(0, 0)","(0, 8)","(0, 8)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
559,"(0, 8)","(0, 0)","(0, 8)","(0, 8)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
560,"(0, 8)","(0, 0)","(0, 8)","(0, 8)","(0, 0)","(0, 8)",True,True,True,False,True,True,False,False,True,False,True,True
561,"(0, 8)","(0, 0)","(0, 8)","(0, 8)","(8, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,False,True,True
562,"(0, 8)","(0, 0)","(0, 8)","(0, 8)","(8, 0)","(8, 0)",True,True,False,True,True,True,False,False,True,False,True,True
563,"(0, 8)","(0, 0)","(0, 8)","(0, 8)","(8, 0)","(0, 8)",True,False,True,True,True,True,False,False,True,False,True,True
564,"(0, 8)","(0, 0)","(0, 8)","(0, 8)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
565,"(0, 8)","(0, 0)","(0, 8)","(0, 8)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
566,"(0, 8)","(0, 0)","(0, 8)","(0, 8)","(0, 8)","(0, 8)",True,True,True,False,True,True,False,False,True,False,True,True
567,"(0, 8)","(8, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
568,"(0, 8)","(8, 0)","(0, 0)","(0, 0)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
569,"(0, 8)","(8, 0)","(0, 0)","(0, 0)","(0, 0)","(0, 8)",False,True,True,False,True,True,True,False,True,False,True,True
570,"(0, 8)","(8, 0)","(0, 0)","(0, 0)","(8, 0)","(0, 0)",True,False,False,True,True,True,True,False,True,False,True,True
571,"(0, 8)","(8, 0)","(0, 0)","(0, 0)","(8, 0)","(8, 0)",True,False,False,True,True,True,True,False,True,False,True,True
572,"(0, 8)","(8, 0)","(0, 0)","(0, 0)","(8, 0)","(0, 8)",False,False,True,True,True,True,True,False,True,False,True,True
573,"(0, 8)","(8, 0)","(0, 0)","(0, 0)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
574,"(0, 8)","(8, 0)","(0, 0)","(0, 0)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
575,"(0, 8)","(8, 0)","(0, 0)","(0, 0)","(0, 8)","(0, 8)",False,True,True,False,True,True,True,False,True,False,True,True
576,"(0, 8)","(8, 0)","(0, 0)","(8, 0)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
577,"(0, 8)","(8, 0)","(0, 0)","(8, 0)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
578,"(0, 8)","(8, 0)","(0, 0)","(8, 0)","(0, 0)","(0, 8)",False,True,True,False,True,True,True,False,True,False,True,True
579,"(0, 8)","(8, 0)","(0, 0)","(8, 0)","(8, 0)","(0, 0)",True,False,False,True,True,True,True,False,True,False,True,True
580,"(0, 8)","(8, 0)","(0, 0)","(8, 0)","(8, 0)","(8, 0)",True,False,False,True,True,True,True,False,True,False,True,True
581,"(0, 8)","(8, 0)","(0, 0)","(8, 0)","(8, 0)","(0, 8)",False,False,True,True,True,True,True,False,True,False,True,True
582,"(0, 8)","(8, 0)","(0, 0)","(8, 0)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
583,"(0, 8)","(8, 0)","(0, 0)","(8, 0)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
584,"(0, 8)","(8, 0)","(0, 0)","(8, 0)","(0, 8)","(0, 8)",False,True,True,False,True,True,True,False,True,False,True,True
585,"(0, 8)","(8, 0)","(0, 0)","(0, 8)","(0, 0)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
586,"(0, 8)","(8, 0)","(0, 0)","(0, 8)","(0, 0)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
587,"(0, 8)","(8, 0)","(0, 0)","(0, 8)","(0, 0)","(0, 8)",True,True,True,False,True,True,False,False,True,False,True,True
588,"(0, 8)","(8, 0)","(0, 0)","(0, 8)","(8, 0)","(0, 0)",True,True,False,True,True,True,False,False,True,False,True,True
589,"(0, 8)","(8, 0)","(0, 0)","(0, 8)","(8, 0)","(8, 0)",True,True,False,True,True,True,False,False,True,False,True,True
590,"(0, 8)","(8, 0)","(0, 0)","(0, 8)","(8, 0)","(0, 8)",True,False,True,True,True,True,False,False,True,False,True,True
591,"(0, 8)","(8, 0)","(0, 0)","(0, 8)","(0, 8)","(0, 0)",True,True,False,False,True,True,True,False,True,False,True,True
592,"(0, 8)","(8, 0)","(0, 0)","(0, 8)","(0, 8)","(8, 0)",True,True,False,False,True,True,True,False,True,False,True,True
593,"(0, 8)","(8, 0)","(0, 0)","(0, 8)","(0, 8)","(0, 8)",True,True,True,False,True,True,False,False,True,False,True,True
594,"(0, 8)","(8, 0)","(8, 0)","(0, 0)","(0, 0)","(0, 0)",True,True,False,False,True,False,True,True,True,False,True,True
595,"(0, 8)","(8, 0)","(8, 0)","(0, 0)","(0, 0)","(8, 0)",True,True,False,False,True,False,True,True,True,False,True,True
596,"(0, 8)","(8, 0)","(8, 0)","(0, 0)","(0, 0)","(0, 8)",False,True,True,False,True,False,True,True,True,False,True,True
