"Player_Name","Team","Min","Matchday"
"Ella Toone","England",75,2023-07-28
"Chloe Kelly","England",90,2023-07-28
"Alessia Russo","England",75,2023-07-28
"Hannah Hampton","England",0,2023-07-28
"Ellie Roebuck","England",0,2023-07-28
"Niamh Charles","England",0,2023-07-28
"Lauren Hemp","England",15,2023-07-28
"Jordan Nobbs","England",0,2023-07-28
"Lotte Wubben-Moy","England",0,2023-07-28
"Esme Morgan","England",0,2023-07-28
"Jess Carter","England",0,2023-07-28
"Laura Coombs","England",53,2023-07-28
"Bethany England","England",15,2023-07-28
"Katie Zelem","England",0,2023-07-28
"Katie Robinson","England",0,2023-07-28
"Lene Christensen","Denmark",90,2023-07-28
"Josefine Hasbo","Denmark",70,2023-07-28
"Stine Ballisager Pedersen","Denmark",76,2023-07-28
"Rikke Sevecke","Denmark",90,2023-07-28
"Simone Boye Sørensen","Denmark",90,2023-07-28
"Karen Holmgaard","Denmark",87,2023-07-28
"Pernille Harder","Denmark",90,2023-07-28
"Katrine Veje","Denmark",90,2023-07-28
"Kathrine Kühl","Denmark",90,2023-07-28
"Rikke Madsen","Denmark",75,2023-07-28
"Janni Thomsen","Denmark",90,2023-07-28
"Kathrine Larsen","Denmark",0,2023-07-28
"Maja Bay Østergaard","Denmark",0,2023-07-28
"Sanne Troelsgaard Nielsen","Denmark",3,2023-07-28
"Emma Snerle","Denmark",0,2023-07-28
"Amalie Vangsgaard","Denmark",20,2023-07-28
"Sara Thrige","Denmark",0,2023-07-28
"Nicoline Sørensen","Denmark",15,2023-07-28
"Frederikke Thøgersen","Denmark",14,2023-07-28
"Luna Gevitz","Denmark",0,2023-07-28
"Signe Bruun","Denmark",0,2023-07-28
"Mille Gejl","Denmark",0,2023-07-28
"Sofie Svava","Denmark",0,2023-07-28
"Zhu Yu","China PR",90,2023-07-28
"Li Mengwen","China PR",90,2023-07-28
"Yao Wei","China PR",90,2023-07-28
"Zhang Rui","China PR",28,2023-07-28
"Wang Shanshan","China PR",90,2023-07-28
"Yang Lina","China PR",90,2023-07-28
"Lou Jiahui","China PR",36,2023-07-28
"Chen Qiaozhu","China PR",90,2023-07-28
"Yao Lingwei","China PR",81,2023-07-28
"Wu Chengshu","China PR",45,2023-07-28
"Zhang Linyan","China PR",87,2023-07-28
"Xu Huan","China PR",0,2023-07-28
"Pan Hongyan","China PR",0,2023-07-28
"Dou Jiaxing","China PR",9,2023-07-28
"Wang Linlin","China PR",0,2023-07-28
"Wu Haiyan","China PR",0,2023-07-28
"Zhang Xin","China PR",54,2023-07-28
"Wang Shuang","China PR",45,2023-07-28
"Shen Mengyu","China PR",0,2023-07-28
"Tang Jiali","China PR",3,2023-07-28
"Xiao Yuyi","China PR",0,2023-07-28
"Gu Yasha","China PR",0,2023-07-28
"Gao Chen","China PR",0,2023-07-28
"Kerly Théus","Haiti",90,2023-07-28
"Tabita Joseph","Haiti",90,2023-07-28
"Maudeline Moryl","Haiti",45,2023-07-28
"Batcheba Louis","Haiti",63,2023-07-28
"Sherly Jeudy","Haiti",89,2023-07-28
"Nérilia Mondésir","Haiti",90,2023-07-28
"Betina Petit-Frère","Haiti",90,2023-07-28
"Dayana Pierre-Louis","Haiti",80,2023-07-28
"Kethna Louis","Haiti",90,2023-07-28
"Ruthny Mathurin","Haiti",80,2023-07-28
"Roselord Borgella","Haiti",90,2023-07-28
"Nahomie Ambroise","Haiti",0,2023-07-28
"Lara Larco","Haiti",0,2023-07-28
"Chelsea Surpris","Haiti",10,2023-07-28
"Melchie Dumornay","Haiti",45,2023-07-28
"Dani Étienne","Haiti",10,2023-07-28
"Roseline Éloissaint","Haiti",27,2023-07-28
"Esthericove Joseph","Haiti",0,2023-07-28
"Darlina Joseph","Haiti",0,2023-07-28
"Milan Pierre-Jérôme","Haiti",0,2023-07-28
"Shwendesky Joseph","Haiti",1,2023-07-28
"Noa Ganthier","Haiti",0,2023-07-28
"Zećira Mušović","Sweden",90,2023-07-29
"Jonna Andersson","Sweden",90,2023-07-29
"Magdalena Eriksson","Sweden",90,2023-07-29
"Kosovare Asllani","Sweden",61,2023-07-29
"Stina Blackstenius","Sweden",88,2023-07-29
"Amanda Ilestedt","Sweden",90,2023-07-29
"Nathalie Björn","Sweden",90,2023-07-29
"Filippa Angeldahl","Sweden",90,2023-07-29
"Fridolina Rolfö","Sweden",61,2023-07-29
"Johanna Rytting Kaneryd","Sweden",74,2023-07-29
"Elin Rubensson","Sweden",74,2023-07-29
"Jennifer Falk","Sweden",0,2023-07-29
"Tove Enblom","Sweden",0,2023-07-29
"Linda Sembrant","Sweden",0,2023-07-29
"Stina Lennartsson","Sweden",0,2023-07-29
"Anna Sandberg","Sweden",0,2023-07-29
"Madelen Janogy","Sweden",29,2023-07-29
"Lina Hurtig","Sweden",0,2023-07-29
"Sofia Jakobsson","Sweden",16,2023-07-29
"Rebecka Blomqvist","Sweden",2,2023-07-29
"Caroline Seger","Sweden",16,2023-07-29
"Hanna Bennison","Sweden",0,2023-07-29
"Olivia Schough","Sweden",29,2023-07-29
"Francesca Durante","Italy",90,2023-07-29
"Lucia Di Guglielmo","Italy",58,2023-07-29
"Elena Linari","Italy",90,2023-07-29
"Manuela Giugliano","Italy",90,2023-07-29
"Sofia Cantore","Italy",90,2023-07-29
"Barbara Bonansea","Italy",58,2023-07-29
"Chiara Beccari","Italy",74,2023-07-29
"Giulia Dragoni","Italy",58,2023-07-29
"Lisa Boattin","Italy",90,2023-07-29
"Arianna Caruso","Italy",70,2023-07-29
"Cecilia Salvai","Italy",90,2023-07-29
"Laura Giuliani","Italy",0,2023-07-29
"Rachele Baldi","Italy",0,2023-07-29
"Emma Severini","Italy",0,2023-07-29
"Benedetta Orsi","Italy",0,2023-07-29
"Valentina Giacinti","Italy",16,2023-07-29
"Cristiana Girelli","Italy",0,2023-07-29
"Benedetta Glionna","Italy",0,2023-07-29
"Elisa Bartoli","Italy",0,2023-07-29
"Annamaria Serturini","Italy",32,2023-07-29
"Martina Lenzini","Italy",32,2023-07-29
"Giada Greggi","Italy",32,2023-07-29
"Valentina Cernoia","Italy",20,2023-07-29
"Pauline Peyraud-Magnin","France",90,2023-07-29
"Maëlle Lakrar","France",90,2023-07-29
"Wendie Renard","France",90,2023-07-29
"Sandie Toletti","France",90,2023-07-29
"Sakina Karchaoui","France",90,2023-07-29
"Grace Geyoro","France",90,2023-07-29
"Eugénie Le Sommer","France",64,2023-07-29
"Kadidiatou Diani","France",90,2023-07-29
"Selma Bacha","France",90,2023-07-29
"Kenza Dali","France",86,2023-07-29
"Ève Périsset","France",90,2023-07-29
"Solène Durand","France",0,2023-07-29
"Constance Picaud","France",0,2023-07-29
"Laurina Fazer","France",0,2023-07-29
"Élisa De Almeida","France",0,2023-07-29
"Amel Majri","France",0,2023-07-29
"Clara Matéo","France",0,2023-07-29
"Aïssatou Tounkara","France",0,2023-07-29
"Léa Le Garrec","France",4,2023-07-29
"Viviane Asseyi","France",0,2023-07-29
"Naomie Feller","France",0,2023-07-29
"Estelle Cascarino","France",0,2023-07-29
"Vicki Bècho","France",26,2023-07-29
"Letícia Izidoro","Brazil",90,2023-07-29
"Antônia","Brazil",84,2023-07-29
"Rafaelle","Brazil",90,2023-07-29
"Luana","Brazil",90,2023-07-29
"Tamires","Brazil",90,2023-07-29
"Debinha","Brazil",85,2023-07-29
"Adriana","Brazil",79,2023-07-29
"Lauren","Brazil",90,2023-07-29
"Ary Borges","Brazil",85,2023-07-29
"Geyse","Brazil",60,2023-07-29
"Kerolin","Brazil",90,2023-07-29
"Bárbara","Brazil",0,2023-07-29
"Camila","Brazil",0,2023-07-29
"Kathellen","Brazil",0,2023-07-29
"Andressa","Brazil",30,2023-07-29
"Ana Vitória","Brazil",5,2023-07-29
"Marta","Brazil",5,2023-07-29
"Bruninha","Brazil",0,2023-07-29
"Duda Sampaio","Brazil",0,2023-07-29
"Beatriz","Brazil",11,2023-07-29
"Mônica","Brazil",6,2023-07-29
"Angelina","Brazil",0,2023-07-29
"Gabi Nunes","Brazil",0,2023-07-29
"Yenith Bailey","Panama",90,2023-07-29
"Wendy Natis","Panama",90,2023-07-29
"Katherine Castillo","Panama",90,2023-07-29
"Yomira Pinzón","Panama",90,2023-07-29
"Deysiré Salazar","Panama",45,2023-07-29
"Emily Cedeño","Panama",90,2023-07-29
"Schiandra González","Panama",77,2023-07-29
"Marta Cox","Panama",90,2023-07-29
"Riley Tanner","Panama",90,2023-07-29
"Lineth Cedeño","Panama",64,2023-07-29
"Carina Baltrip-Reyes","Panama",86,2023-07-29
"Sasha Fábrega","Panama",0,2023-07-29
"Farissa Córdoba","Panama",0,2023-07-29
"Hilary Jaén","Panama",4,2023-07-29
"Karla Riley","Panama",26,2023-07-29
"Natalia Mills","Panama",0,2023-07-29
"Carmen Montenegro","Panama",13,2023-07-29
"Rosario Vargas","Panama",0,2023-07-29
"Rebeca Espinosa","Panama",0,2023-07-29
"Laurie Batista","Panama",0,2023-07-29
"Erika Hernández","Panama",0,2023-07-29
"Aldrith Quintero","Panama",45,2023-07-29
"Nicole de Obaldía","Panama",0,2023-07-29
"Rebecca Spencer","Jamaica",90,2023-07-29
"Vyan Sampson","Jamaica",90,2023-07-29
"Chantelle Swaby","Jamaica",90,2023-07-29
"Drew Spence","Jamaica",90,2023-07-29
"Jody Brown","Jamaica",79,2023-07-29
"Deneisha Blackwood","Jamaica",90,2023-07-29
"Tiffany Cameron","Jamaica",86,2023-07-29
"Allyson Swaby","Jamaica",90,2023-07-29
"Trudi Carter","Jamaica",64,2023-07-29
"Atlanta Primus","Jamaica",86,2023-07-29
"Kayla McKenna","Jamaica",79,2023-07-29
"Sydney Schneider","Jamaica",0,2023-07-29
"Liya Brooks","Jamaica",0,2023-07-29
"Solai Washington","Jamaica",11,2023-07-29
"Konya Plummer","Jamaica",0,2023-07-29
"Havana Solaun","Jamaica",0,2023-07-29
"Peyton McNamara","Jamaica",4,2023-07-29
"Kameron Simmonds","Jamaica",11,2023-07-29
"Kiki Van Zanten","Jamaica",0,2023-07-29
"Paige Bailey-Gayle","Jamaica",0,2023-07-29
"Tiernny Wiltshire","Jamaica",4,2023-07-29
"Cheyna Matthews","Jamaica",26,2023-07-29
"Kim Jung-mi","Korea Republic",90,2023-07-30
"Choo Hyo-joo","Korea Republic",45,2023-07-30
"Hong Hye-ji","Korea Republic",83,2023-07-30
"Shim Seo-yeon","Korea Republic",90,2023-07-30
"Son Hwa-yeon","Korea Republic",45,2023-07-30
"Cho So-hyun","Korea Republic",90,2023-07-30
"Lee Geum-min","Korea Republic",87,2023-07-30
"Ji So-yun","Korea Republic",90,2023-07-30
"Park Eun-sun","Korea Republic",68,2023-07-30
"Jang Sel-gi","Korea Republic",90,2023-07-30
"Kim Hye-ri","Korea Republic",90,2023-07-30
"Yoon Young-geul","Korea Republic",0,2023-07-30
"Kim Yun-ji","Korea Republic",0,2023-07-30
"Choe Yu-ri","Korea Republic",45,2023-07-30
"Moon Mi-ra","Korea Republic",45,2023-07-30
"Jeon Eun-ha","Korea Republic",22,2023-07-30
"Chun Ga-ram","Korea Republic",3,2023-07-30
"Lee Young-ju","Korea Republic",0,2023-07-30
"Casey Phair","Korea Republic",7,2023-07-30
"Bae Ye-bin","Korea Republic",0,2023-07-30
"Kang Chae-rim","Korea Republic",0,2023-07-30
"Khadija Er-Rmichi","Morocco",90,2023-07-30
"Zineb Redouani","Morocco",90,2023-07-30
"Nouhaila Benzina","Morocco",90,2023-07-30
"Nesryne El Chad","Morocco",90,2023-07-30
"Élodie Nakkach","Morocco",79,2023-07-30
"Ghizlane Chebbak","Morocco",90,2023-07-30
"Salma Amani","Morocco",68,2023-07-30
"Ibtissam Jraïdi","Morocco",73,2023-07-30
"Fatima Tagnaout","Morocco",79,2023-07-30
"Hanane Aït El Haj","Morocco",90,2023-07-30
"Sakina Ouzraoui","Morocco",90,2023-07-30
"Assia Zouhair","Morocco",0,2023-07-30
"Inès Arouaissa","Morocco",0,2023-07-30
"Sarah Kassi","Morocco",22,2023-07-30
"Najat Badri","Morocco",11,2023-07-30
"Sabah Seghir","Morocco",0,2023-07-30
"Rkia Mazrouai","Morocco",0,2023-07-30
"Fatima Gharbi","Morocco",0,2023-07-30
"Anissa Lahmari","Morocco",0,2023-07-30
"Kenza Chapelle","Morocco",0,2023-07-30
"Sofia Bouftini","Morocco",11,2023-07-30
"Yasmin Mrabet","Morocco",0,2023-07-30
"Rosella Ayane","Morocco",17,2023-07-30
"Gaëlle Thalmann","Switzerland",90,2023-07-30
"Julia Stierli","Switzerland",90,2023-07-30
"Noelle Maritz","Switzerland",90,2023-07-30
"Géraldine Reuteler","Switzerland",70,2023-07-30
"Nadine Riesen","Switzerland",90,2023-07-30
"Ana-Maria Crnogorčević","Switzerland",89,2023-07-30
"Ramona Bachmann","Switzerland",84,2023-07-30
"Coumba Sow","Switzerland",90,2023-07-30
"Lia Wälti","Switzerland",90,2023-07-30
"Seraina Piubel","Switzerland",84,2023-07-30
"Eseosa Aigbogun","Switzerland",90,2023-07-30
"Livia Peng","Switzerland",0,2023-07-30
"Seraina Friedli","Switzerland",0,2023-07-30
"Lara Marti","Switzerland",0,2023-07-30
"Laura Felber","Switzerland",0,2023-07-30
"Amira Arfaoui","Switzerland",0,2023-07-30
"Marion Rey","Switzerland",0,2023-07-30
"Sandrine Mauron","Switzerland",6,2023-07-30
"Viola Calligaris","Switzerland",6,2023-07-30
"Fabienne Humm","Switzerland",0,2023-07-30
"Meriame Terchoun","Switzerland",1,2023-07-30
"Alisha Lehmann","Switzerland",20,2023-07-30
"Victoria Esson","New Zealand",90,2023-07-30
"Ria Percival","New Zealand",71,2023-07-30
"CJ Bott","New Zealand",90,2023-07-30
"Malia Steinmetz","New Zealand",90,2023-07-30
"Ali Riley","New Zealand",90,2023-07-30
"Annalie Longo","New Zealand",61,2023-07-30
"Olivia Chance","New Zealand",45,2023-07-30
"Rebekah Stott","New Zealand",61,2023-07-30
"Katie Bowen","New Zealand",90,2023-07-30
"Jacqui Hand","New Zealand",90,2023-07-30
"Hannah Wilkinson","New Zealand",81,2023-07-30
"Erin Nayler","New Zealand",0,2023-07-30
"Anna Leat","New Zealand",0,2023-07-30
"Claudia Bunge","New Zealand",29,2023-07-30
"Michaela Foster","New Zealand",0,2023-07-30
"Daisy Cleverley","New Zealand",0,2023-07-30
"Gabi Rennie","New Zealand",9,2023-07-30
"Betsy Hassett","New Zealand",29,2023-07-30
"Paige Satchell","New Zealand",0,2023-07-30
"Grace Jale","New Zealand",19,2023-07-30
"Liz Anton","New Zealand",0,2023-07-30
"Indiah-Paige Riley","New Zealand",45,2023-07-30
"Milly Clegg","New Zealand",0,2023-07-30
"Aurora Mikalsen","Norway",90,2023-07-30
"Tuva Hansen","Norway",90,2023-07-30
"Maren Mjelde","Norway",90,2023-07-30
"Vilde Bøe Risa","Norway",90,2023-07-30
"Caroline Graham Hansen","Norway",81,2023-07-30
"Guro Reiten","Norway",90,2023-07-30
"Thea Bjelde","Norway",67,2023-07-30
"Mathilde Harviken","Norway",80,2023-07-30
"Frida Maanum","Norway",67,2023-07-30
"Emilie Haavi","Norway",67,2023-07-30
"Sophie Román Haug","Norway",90,2023-07-30
"Cecilie Fiskerstrand","Norway",0,2023-07-30
"Guro Pettersen","Norway",0,2023-07-30
"Anja Sønstevold","Norway",23,2023-07-30
"Sara Hørte","Norway",0,2023-07-30
"Guro Bergsvand","Norway",10,2023-07-30
"Ingrid Syrstad Engen","Norway",23,2023-07-30
"Karina Sævik","Norway",23,2023-07-30
"Ada Hegerberg","Norway",0,2023-07-30
"Amalie Eikeland","Norway",0,2023-07-30
"Julie Blakstad","Norway",0,2023-07-30
"Marit Bratberg Lund","Norway",0,2023-07-30
"Anna Jøsendal","Norway",9,2023-07-30
"Olivia McDaniel","Philippines",90,2023-07-30
"Jessika Cowart","Philippines",90,2023-07-30
"Jaclyn Sawicki","Philippines",73,2023-07-30
"Hali Long","Philippines",90,2023-07-30
"Sarina Bolden","Philippines",73,2023-07-30
"Sara Eggesvik","Philippines",90,2023-07-30
"Isabella Flanigan","Philippines",56,2023-07-30
"Angela Beard","Philippines",90,2023-07-30
"Alicia Barker","Philippines",56,2023-07-30
"Quinley Quezada","Philippines",81,2023-07-30
"Katrina Guillou","Philippines",90,2023-07-30
"Kaiya Jota","Philippines",0,2023-07-30
"Kiara Fontanilla","Philippines",0,2023-07-30
"Malea Cesar","Philippines",0,2023-07-30
"Tahnai Annis","Philippines",0,2023-07-30
"Chandler McDaniel","Philippines",17,2023-07-30
"Anicka Castañeda","Philippines",0,2023-07-30
"Ryley Bugay","Philippines",17,2023-07-30
"Meryll Serrano","Philippines",9,2023-07-30
"Carleigh Frilles","Philippines",0,2023-07-30
"Sofia Harrison","Philippines",10,2023-07-30
"Dominique Randle","Philippines",34,2023-07-30
"Reina Bonta","Philippines",0,2023-07-30
"Merle Frohms","Germany",90,2023-07-30
"Chantal Hagel","Germany",90,2023-07-30
"Kathrin Hendrich","Germany",90,2023-07-30
"Lena Oberdorf","Germany",90,2023-07-30
"Svenja Huth","Germany",90,2023-07-30
"Alexandra Popp","Germany",90,2023-07-30
"Sara Däbritz","Germany",90,2023-07-30
"Klara Bühl","Germany",75,2023-07-30
"Lina Magull","Germany",66,2023-07-30
"Jule Brand","Germany",90,2023-07-30
"Sara Doorsoun","Germany",45,2023-07-30
"Ann-Katrin Berger","Germany",0,2023-07-30
"Stina Johannes","Germany",0,2023-07-30
"Sophia Kleinherne","Germany",0,2023-07-30
"Marina Hegering","Germany",0,2023-07-30
"Lea Schüller","Germany",24,2023-07-30
"Sydney Lohmann","Germany",0,2023-07-30
"Laura Freigang","Germany",0,2023-07-30
"Lena Lattwein","Germany",0,2023-07-30
"Sjoeke Nüsken","Germany",45,2023-07-30
"Nicole Anyomi","Germany",15,2023-07-30
"Felicitas Rauch","Germany",0,2023-07-30
"Melanie Leupolz","Germany",0,2023-07-30
"Catalina Pérez","Colombia",90,2023-07-30
"Manuela Vanegas","Colombia",90,2023-07-30
"Daniela Arias","Colombia",90,2023-07-30
"Lorena Bedoya","Colombia",90,2023-07-30
"Daniela Montoya","Colombia",66,2023-07-30
"Mayra Ramírez","Colombia",90,2023-07-30
"Catalina Usme","Colombia",90,2023-07-30
"Lady Andrade","Colombia",53,2023-07-30
"Carolina Arias","Colombia",90,2023-07-30
"Linda Caicedo","Colombia",89,2023-07-30
"Jorelyn Carabalí","Colombia",89,2023-07-30
"Sandra Sepúlveda","Colombia",0,2023-07-30
"Natalia Giraldo","Colombia",0,2023-07-30
"Diana Ospina","Colombia",24,2023-07-30
"María Camila Reyes","Colombia",0,2023-07-30
"Marcela Restrepo","Colombia",1,2023-07-30
"Leicy Santos","Colombia",37,2023-07-30
"Ángela Barón","Colombia",0,2023-07-30
"Ana María Guzmán","Colombia",0,2023-07-30
"Mónica Ramos","Colombia",1,2023-07-30
"Ivonne Chacón","Colombia",0,2023-07-30
"Daniela Caracas","Colombia",0,2023-07-30
"Elexa Bahr","Colombia",0,2023-07-30
"Daniela Solera","Costa Rica",90,2023-07-31
"María Coto","Costa Rica",90,2023-07-31
"Mariana Benavides","Costa Rica",90,2023-07-31
"Valeria del Campo","Costa Rica",90,2023-07-31
"Melissa Herrera","Costa Rica",90,2023-07-31
"Gloriana Villalobos","Costa Rica",71,2023-07-31
"Raquel Rodríguez","Costa Rica",90,2023-07-31
"Priscila Chinchilla","Costa Rica",90,2023-07-31
"Katherine Alvarado","Costa Rica",89,2023-07-31
"Fabiola Villalobos","Costa Rica",90,2023-07-31
"Sheika Scott","Costa Rica",84,2023-07-31
"Génesis Pérez","Costa Rica",0,2023-07-31
"Priscilla Tapia","Costa Rica",0,2023-07-31
"Gabriela Guillén","Costa Rica",0,2023-07-31
"Carol Sánchez","Costa Rica",0,2023-07-31
"Mariela Campos","Costa Rica",0,2023-07-31
"María Paula Salas","Costa Rica",19,2023-07-31
"María Paula Elizondo","Costa Rica",0,2023-07-31
"Emilie Valenciano","Costa Rica",6,2023-07-31
"Cristín Granados","Costa Rica",0,2023-07-31
"Sofía Varela","Costa Rica",0,2023-07-31
"Alexandra Pinell","Costa Rica",1,2023-07-31
"Catalina Estrada","Costa Rica",0,2023-07-31
"Catherine Musonda","Zambia",90,2023-07-31
"Lushomo Mweemba","Zambia",90,2023-07-31
"Susan Banda","Zambia",90,2023-07-31
"Margaret Belemu","Zambia",90,2023-07-31
"Barbra Banda","Zambia",90,2023-07-31
"Evarine Katongo","Zambia",73,2023-07-31
"Martha Tembo","Zambia",90,2023-07-31
"Agness Musase","Zambia",90,2023-07-31
"Racheal Kundananji","Zambia",90,2023-07-31
"Hellen Chanda","Zambia",89,2023-07-31
"Avell Chitundu","Zambia",84,2023-07-31
"Eunice Sakala","Zambia",0,2023-07-31
"Judith Soko","Zambia",0,2023-07-31
"Mary Mulenga","Zambia",0,2023-07-31
"Mary Wilombe","Zambia",17,2023-07-31
"Ochumba Oseke","Zambia",0,2023-07-31
"Hellen Mubanga","Zambia",1,2023-07-31
"Comfort Selemani","Zambia",0,2023-07-31
"Ireen Lungu","Zambia",0,2023-07-31
"Grace Ngok Yango","Zambia",0,2023-07-31
"Xiomara Mapepa","Zambia",6,2023-07-31
"Esther Banda","Zambia",0,2023-07-31
"Vast Phiri","Zambia",0,2023-07-31
"Ayaka Yamashita","Japan",90,2023-07-31
"Risa Shimizu","Japan",58,2023-07-31
"Moeka Minami","Japan",90,2023-07-31
"Saki Kumagai","Japan",90,2023-07-31
"Hinata Miyazawa","Japan",45,2023-07-31
"Hikaru Naomoto","Japan",90,2023-07-31
"Riko Ueki","Japan",67,2023-07-31
"Fūka Nagano","Japan",58,2023-07-31
"Hana Takahashi","Japan",90,2023-07-31
"Jun Endō","Japan",84,2023-07-31
"Honoka Hayashi","Japan",90,2023-07-31
"Momoko Tanaka","Japan",0,2023-07-31
"Chika Hirao","Japan",0,2023-07-31
"Shiori Miyake","Japan",0,2023-07-31
"Hina Sugita","Japan",6,2023-07-31
"Mina Tanaka","Japan",23,2023-07-31
"Yui Hasegawa","Japan",32,2023-07-31
"Aoba Fujino","Japan",45,2023-07-31
"Kiko Seike","Japan",0,2023-07-31
"Miyabi Moriya","Japan",32,2023-07-31
"Maika Hamano","Japan",0,2023-07-31
"Remina Chiba","Japan",0,2023-07-31
"Rion Ishikawa","Japan",0,2023-07-31
"Misa Rodríguez","Spain",90,2023-07-31
"Ona Batlle","Spain",90,2023-07-31
"Teresa Abelleira","Spain",71,2023-07-31
"Irene Paredes","Spain",90,2023-07-31
"Aitana Bonmatí","Spain",90,2023-07-31
"Mariona Caldentey","Spain",61,2023-07-31
"Jennifer Hermoso","Spain",90,2023-07-31
"Alexia Putellas","Spain",61,2023-07-31
"Salma Paralluelo","Spain",81,2023-07-31
"Olga Carmona","Spain",45,2023-07-31
"Rocío Gálvez","Spain",90,2023-07-31
"Enith Salón","Spain",0,2023-07-31
"Cata Coll","Spain",0,2023-07-31
"Ivana Andrés","Spain",0,2023-07-31
"Irene Guerrero","Spain",0,2023-07-31
"Esther González","Spain",9,2023-07-31
"Oihane Hernández","Spain",45,2023-07-31
"Laia Codina","Spain",0,2023-07-31
"Eva Navarro","Spain",29,2023-07-31
"María Pérez","Spain",0,2023-07-31
"Alba Redondo","Spain",29,2023-07-31
"Claudia Zornoza","Spain",19,2023-07-31
"Athenea del Castillo","Spain",0,2023-07-31
"Courtney Brosnan","Republic of Ireland",90,2023-07-31
"Louise Quinn","Republic of Ireland",90,2023-07-31
"Niamh Fahey","Republic of Ireland",89,2023-07-31
"Megan Connolly","Republic of Ireland",90,2023-07-31
"Ruesha Littlejohn","Republic of Ireland",90,2023-07-31
"Denise O'Sullivan","Republic of Ireland",90,2023-07-31
"Katie McCabe","Republic of Ireland",90,2023-07-31
"Lily Agg","Republic of Ireland",82,2023-07-31
"Heather Payne","Republic of Ireland",83,2023-07-31
"Sinead Farrelly","Republic of Ireland",90,2023-07-31
"Kyra Carusa","Republic of Ireland",90,2023-07-31
"Grace Moloney","Republic of Ireland",0,2023-07-31
"Megan Walsh","Republic of Ireland",0,2023-07-31
"Claire O'Riordan","Republic of Ireland",0,2023-07-31
"Chloe Mustaki","Republic of Ireland",0,2023-07-31
"Diane Caldwell","Republic of Ireland",1,2023-07-31
"Amber Barrett","Republic of Ireland",0,2023-07-31
"Áine O'Gorman","Republic of Ireland",0,2023-07-31
"Lucy Quinn","Republic of Ireland",0,2023-07-31
"Abbie Larkin","Republic of Ireland",8,2023-07-31
"Marissa Sheva","Republic of Ireland",7,2023-07-31
"Ciara Grant","Republic of Ireland",0,2023-07-31
"Izzy Atkinson","Republic of Ireland",0,2023-07-31
"Chiamaka Nnadozie","Nigeria",90,2023-07-31
"Ashleigh Plumptre","Nigeria",90,2023-07-31
"Osinachi Ohale","Nigeria",90,2023-07-31
"Toni Payne","Nigeria",90,2023-07-31
"Asisat Oshoala","Nigeria",66,2023-07-31
"Christy Ucheibe","Nigeria",90,2023-07-31
"Uchenna Kanu","Nigeria",67,2023-07-31
"Blessing Demehin","Nigeria",83,2023-07-31
"Rasheedat Ajibade","Nigeria",90,2023-07-31
"Halimatu Ayinde","Nigeria",90,2023-07-31
"Michelle Alozie","Nigeria",90,2023-07-31
"Tochukwu Oluehi","Nigeria",0,2023-07-31
"Yewande Balogun","Nigeria",0,2023-07-31
"Glory Ogbonna","Nigeria",0,2023-07-31
"Onome Ebi","Nigeria",7,2023-07-31
"Ifeoma Onumonu","Nigeria",24,2023-07-31
"Desire Oparanozie","Nigeria",0,2023-07-31
"Gift Monday","Nigeria",23,2023-07-31
"Francisca Ordega","Nigeria",0,2023-07-31
"Jennifer Echegini","Nigeria",0,2023-07-31
"Rofiat Imuran","Nigeria",0,2023-07-31
"Esther Okoronkwo","Nigeria",0,2023-07-31
"Kailen Sheridan","Canada",90,2023-07-31
"Kadeisha Buchanan","Canada",90,2023-07-31
"Quinn","Canada",77,2023-07-31
"Julia Grosso","Canada",45,2023-07-31
"Jayde Riviere","Canada",45,2023-07-31
"Jordyn Huitema","Canada",45,2023-07-31
"Ashley Lawrence","Canada",90,2023-07-31
"Christine Sinclair","Canada",45,2023-07-31
"Vanessa Gilles","Canada",90,2023-07-31
"Jessie Fleming","Canada",90,2023-07-31
"Adriana Leon","Canada",63,2023-07-31
"Sabrina D'Angelo","Canada",0,2023-07-31
"Lysianne Proulx","Canada",0,2023-07-31
"Allysha Chapman","Canada",45,2023-07-31
"Shelina Zadorsky","Canada",0,2023-07-31
"Deanne Rose","Canada",45,2023-07-31
"Evelyne Viens","Canada",27,2023-07-31
"Sophie Schmidt","Canada",45,2023-07-31
"Nichelle Prince","Canada",0,2023-07-31
"Gabrielle Carle","Canada",0,2023-07-31
"Cloé Lacasse","Canada",45,2023-07-31
"Simi Awujo","Canada",0,2023-07-31
"Olivia Smith","Canada",13,2023-07-31
"Mackenzie Arnold","Australia",90,2023-07-31
"Steph Catley","Australia",90,2023-07-31
"Caitlin Foord","Australia",90,2023-07-31
"Emily van Egmond","Australia",83,2023-07-31
"Mary Fowler","Australia",90,2023-07-31
"Alanna Kennedy","Australia",90,2023-07-31
"Clare Hunt","Australia",90,2023-07-31
"Hayley Raso","Australia",74,2023-07-31
"Katrina Gorry","Australia",89,2023-07-31
"Ellie Carpenter","Australia",90,2023-07-31
"Kyra Cooney-Cross","Australia",90,2023-07-31
"Lydia Williams","Australia",0,2023-07-31
"Teagan Micah","Australia",0,2023-07-31
"Courtney Nevin","Australia",0,2023-07-31
"Aivi Luik","Australia",0,2023-07-31
"Clare Polkinghorne","Australia",7,2023-07-31
"Cortnee Vine","Australia",16,2023-07-31
"Clare Wheeler","Australia",0,2023-07-31
