"Player_Name","Team","Min","Matchday"
"Dolores Gallardo","Spain",0,2019-06-17
"María Asunción Quiñones","Spain",0,2019-06-17
"Celia Jiménez","Spain",5,2019-06-17
"Ivana Andrés","Spain",0,2019-06-17
"Vicky Losada","Spain",0,2019-06-17
"Marta Torrejón","Spain",0,2019-06-17
"Alexia Putellas","Spain",24,2019-06-17
"Silvia Meseguer","Spain",0,2019-06-17
"Aitana Bonmatí","Spain",0,2019-06-17
"Amanda Sampedro","Spain",0,2019-06-17
"Andrea Pereira","Spain",0,2019-06-17
"Andrea Sánchez Falcón","Spain",45,2019-06-17
"Kim Minjung","Korea Republic",90,2019-06-17
"Lee Eun-mi","Korea Republic",78,2019-06-17
"Kim Do-yeon","Korea Republic",90,2019-06-17
"Cho So-hyun","Korea Republic",90,2019-06-17
"Moon Mi-ra","Korea Republic",81,2019-06-17
"Ji So-yun","Korea Republic",90,2019-06-17
"Yeo Min-ji","Korea Republic",90,2019-06-17
"Shin Damyeong","Korea Republic",90,2019-06-17
"Jang Sel-gi","Korea Republic",90,2019-06-17
"Lee Geum-min","Korea Republic",90,2019-06-17
"Kang Chae-rim","Korea Republic",65,2019-06-17
"Kang Gaae","Korea Republic",0,2019-06-17
"Jeong Boram","Korea Republic",0,2019-06-17
"Jeong Yeonga","Korea Republic",12,2019-06-17
"Hwang Bo-ram","Korea Republic",0,2019-06-17
"Lim Seon-joo","Korea Republic",0,2019-06-17
"Lee Min-ah","Korea Republic",25,2019-06-17
"Jung Seol-bin","Korea Republic",0,2019-06-17
"Kang Yu-mi","Korea Republic",9,2019-06-17
"Lee Young-ju","Korea Republic",0,2019-06-17
"Lee So-dam","Korea Republic",0,2019-06-17
"Kim Hye-ri","Korea Republic",0,2019-06-17
"Son Hwa-yeon","Korea Republic",0,2019-06-17
"Ingrid Hjelmseth","Norway",90,2019-06-17
"Ingrid Moe Wold","Norway",90,2019-06-17
"Maria Thorisdottir","Norway",90,2019-06-17
"Maren Mjelde","Norway",90,2019-06-17
"Vilde Bøe Risa","Norway",90,2019-06-17
"Isabell Herlovsen","Norway",68,2019-06-17
"Caroline Graham Hansen","Norway",53,2019-06-17
"Lisa-Marie Karlseng Utland","Norway",45,2019-06-17
"Ingrid Syrstad Engen","Norway",90,2019-06-17
"Guro Reiten","Norway",90,2019-06-17
"Kristine Minde","Norway",90,2019-06-17
"Cecilie Fiskerstrand","Norway",0,2019-06-17
"Oda Bogstad","Norway",0,2019-06-17
"Stine Hovland","Norway",0,2019-06-17
"Synne Hansen","Norway",0,2019-06-17
"Elise Thorsnes","Norway",22,2019-06-17
"Therese Åsland","Norway",0,2019-06-17
"Amalie Eikeland","Norway",0,2019-06-17
"Frida Maanum","Norway",37,2019-06-17
"Cecilie Kvamme","Norway",0,2019-06-17
"Emilie Haavi","Norway",0,2019-06-17
"Karina Sævik","Norway",45,2019-06-17
"Emilie Nautnes","Norway",0,2019-06-17
"Chiamaka Nnadozie","Nigeria",90,2019-06-17
"Osinachi Ohale","Nigeria",90,2019-06-17
"Ngozi Ebere","Nigeria",74,2019-06-17
"Onome Ebi","Nigeria",90,2019-06-17
"Asisat Oshoala","Nigeria",84,2019-06-17
"Desire Oparanozie","Nigeria",89,2019-06-17
"Rita Chikwelu","Nigeria",90,2019-06-17
"Ngozi Okobi","Nigeria",90,2019-06-17
"Francisca Ordega","Nigeria",84,2019-06-17
"Halimatu Ayinde","Nigeria",90,2019-06-17
"Chidinma Okeke","Nigeria",90,2019-06-17
"Tochukwu Oluehi","Nigeria",0,2019-06-17
"Alaba Jonathan","Nigeria",0,2019-06-17
"Grace Okoronkwo","Nigeria",0,2019-06-17
"Evelyn Nwabuoku","Nigeria",6,2019-06-17
"Anam Imo","Nigeria",6,2019-06-17
"Chinaza Uchendu","Nigeria",0,2019-06-17
"Uchenna Kanu","Nigeria",1,2019-06-17
"Rasheedat Ajibade","Nigeria",0,2019-06-17
"Chinwendu Ihezuo","Nigeria",0,2019-06-17
"Alice Ogebe","Nigeria",0,2019-06-17
"Ogonna Chukwudi","Nigeria",0,2019-06-17
"Sarah Bouhaddi","France",90,2019-06-17
"Ève Périsset","France",90,2019-06-17
"Wendie Renard","France",90,2019-06-17
"Amandine Henry","France",90,2019-06-17
"Amel Majri","France",90,2019-06-17
"Valérie Gauvin","France",62,2019-06-17
"Charlotte Bilbault","France",90,2019-06-17
"Gaëtane Thiney","France",88,2019-06-17
"Viviane Asseyi","France",90,2019-06-17
"Griedge Mbock Bathy","France",90,2019-06-17
"Delphine Cascarino","France",61,2019-06-17
"Solène Durand","France",0,2019-06-17
"Pauline Peyraud-Magnin","France",0,2019-06-17
"Marion Torrent","France",0,2019-06-17
"Aïssatou Tounkara","France",0,2019-06-17
"Sakina Karchaoui","France",0,2019-06-17
"Grace Geyoro","France",2,2019-06-17
"Eugénie Le Sommer","France",29,2019-06-17
"Kadidiatou Diani","France",28,2019-06-17
"Emelyne Laurent","France",0,2019-06-17
"Élise Bussaglia","France",0,2019-06-17
"Julie Debever","France",0,2019-06-17
"Maéva Clemaron","France",0,2019-06-17
"Laura Giuliani","Italy",90,2019-06-18
"Sara Gama","Italy",90,2019-06-18
"Aurora Galli","Italy",90,2019-06-18
"Elena Linari","Italy",90,2019-06-18
"Alia Guagni","Italy",90,2019-06-18
"Cristiana Girelli","Italy",77,2019-06-18
"Barbara Bonansea","Italy",90,2019-06-18
"Elisa Bartoli","Italy",70,2019-06-18
"Valentina Giacinti","Italy",62,2019-06-18
"Valentina Cernoia","Italy",90,2019-06-18
"Manuela Giugliano","Italy",90,2019-06-18
"Chiara Marchitelli","Italy",0,2019-06-18
"Rosalia Pipitone","Italy",0,2019-06-18
"Valentina Bergamaschi","Italy",28,2019-06-18
"Martina Rosucci","Italy",0,2019-06-18
"Alice Parisi","Italy",0,2019-06-18
"Daniela Sabatino","Italy",0,2019-06-18
"Stefania Tarenzi","Italy",0,2019-06-18
"Annamaria Serturini","Italy",0,2019-06-18
"Laura Fusetti","Italy",0,2019-06-18
"Lisa Boattin","Italy",20,2019-06-18
"Ilaria Mauro","Italy",13,2019-06-18
"Linda Tucceri Cimini","Italy",0,2019-06-18
"Bárbara","Brazil",90,2019-06-18
"Thaisa","Brazil",90,2019-06-18
"Tamires","Brazil",90,2019-06-18
"Debinha","Brazil",90,2019-06-18
"Marta","Brazil",83,2019-06-18
"Cristiane","Brazil",64,2019-06-18
"Letícia Santos","Brazil",75,2019-06-18
"Kathellen","Brazil",90,2019-06-18
"Andressinha","Brazil",90,2019-06-18
"Ludmila","Brazil",90,2019-06-18
"Mônica","Brazil",90,2019-06-18
"Aline","Brazil",0,2019-06-18
"Letícia Izidoro","Brazil",0,2019-06-18
"Poliana","Brazil",15,2019-06-18
"Daiane","Brazil",0,2019-06-18
"Tayla","Brazil",0,2019-06-18
"Andressa","Brazil",0,2019-06-18
"Camila","Brazil",0,2019-06-18
"Beatriz","Brazil",26,2019-06-18
"Luana","Brazil",7,2019-06-18
"Raquel","Brazil",0,2019-06-18
"Geyse","Brazil",0,2019-06-18
"Nicole McClure","Jamaica",90,2019-06-18
"Chantelle Swaby","Jamaica",90,2019-06-18
"Konya Plummer","Jamaica",90,2019-06-18
"Khadija Shaw","Jamaica",90,2019-06-18
"Sashana Campbell","Jamaica",90,2019-06-18
"Deneisha Blackwood","Jamaica",90,2019-06-18
"Tiffany Cameron","Jamaica",45,2019-06-18
"Allyson Swaby","Jamaica",90,2019-06-18
"Toriana Patterson","Jamaica",90,2019-06-18
"Cheyna Matthews","Jamaica",58,2019-06-18
"Mireya Grey","Jamaica",71,2019-06-18
"Sydney Schneider","Jamaica",0,2019-06-18
"Yazmeen Jamieson","Jamaica",0,2019-06-18
"Lauren Silver","Jamaica",0,2019-06-18
"Chanel Hudson-Marks","Jamaica",0,2019-06-18
"Havana Solaun","Jamaica",45,2019-06-18
"Chinyelu Asher","Jamaica",0,2019-06-18
"Ashleigh Shim","Jamaica",0,2019-06-18
"Marlo Sweatman","Jamaica",0,2019-06-18
"Jody Brown","Jamaica",19,2019-06-18
"Dominique Bond-Flasza","Jamaica",0,2019-06-18
"Trudi Carter","Jamaica",32,2019-06-18
"Sade Adamolekun","Jamaica",0,2019-06-18
"Lydia Williams","Australia",90,2019-06-18
"Karly Roestbakken","Australia",90,2019-06-18
"Chloe Logarzo","Australia",90,2019-06-18
"Steph Catley","Australia",90,2019-06-18
"Emily van Egmond","Australia",90,2019-06-18
"Lisa De Vanna","Australia",62,2019-06-18
"Alanna Kennedy","Australia",90,2019-06-18
"Emily Gielnik","Australia",58,2019-06-18
"Katrina Gorry","Australia",86,2019-06-18
"Sam Kerr","Australia",90,2019-06-18
"Ellie Carpenter","Australia",90,2019-06-18
"Teagan Micah","Australia",0,2019-06-18
"Mackenzie Arnold","Australia",0,2019-06-18
"Gema Simon","Australia",0,2019-06-18
"Aivi Luik","Australia",4,2019-06-18
"Elise Kellond-Knight","Australia",0,2019-06-18
"Caitlin Foord","Australia",32,2019-06-18
"Hayley Raso","Australia",28,2019-06-18
"Mary Fowler","Australia",0,2019-06-18
"Amy Harrison","Australia",0,2019-06-18
"Teigen Allen","Australia",0,2019-06-18
"Ayaka Yamashita","Japan",90,2019-06-19
"Aya Sameshima","Japan",90,2019-06-19
"Saki Kumagai","Japan",90,2019-06-19
"Nana Ichise","Japan",90,2019-06-19
"Hina Sugita","Japan",90,2019-06-19
"Emi Nakajima","Japan",90,2019-06-19
"Mana Iwabuchi","Japan",90,2019-06-19
"Rikako Kobayashi","Japan",61,2019-06-19
"Jun Endō","Japan",84,2019-06-19
"Kumi Yokoyama","Japan",60,2019-06-19
"Risa Shimizu","Japan",90,2019-06-19
"Sakiko Ikeda","Japan",0,2019-06-19
"Chika Hirao","Japan",0,2019-06-19
"Rumi Utsugi","Japan",0,2019-06-19
"Yuika Sugasawa","Japan",30,2019-06-19
"Mizuho Sakaguchi","Japan",0,2019-06-19
"Moeka Minami","Japan",0,2019-06-19
"Saori Takarada","Japan",6,2019-06-19
"Yui Hasegawa","Japan",0,2019-06-19
"Yuka Momiki","Japan",0,2019-06-19
"Asato Miyagawa","Japan",0,2019-06-19
"Narumi Miura","Japan",29,2019-06-19
"Shiori Miyake","Japan",0,2019-06-19
"Karen Bardsley","England",90,2019-06-19
"Lucy Bronze","England",90,2019-06-19
"Keira Walsh","England",71,2019-06-19
"Steph Houghton","England",90,2019-06-19
"Millie Bright","England",90,2019-06-19
"Jill Scott","England",90,2019-06-19
"Toni Duggan","England",82,2019-06-19
"Demi Stokes","England",90,2019-06-19
"Rachel Daly","England",90,2019-06-19
"Ellen White","England",90,2019-06-19
"Georgia Stanway","England",73,2019-06-19
"Carly Telford","England",0,2019-06-19
"Mary Earps","England",0,2019-06-19
"Alex Greenwood","England",0,2019-06-19
"Nikita Parris","England",8,2019-06-19
"Jodie Taylor","England",0,2019-06-19
"Fran Kirby","England",0,2019-06-19
"Leah Williamson","England",0,2019-06-19
"Abbie McManus","England",0,2019-06-19
"Jade Moore","England",19,2019-06-19
"Karen Carney","England",17,2019-06-19
"Beth Mead","England",0,2019-06-19
"Lucy Staniforth","England",0,2019-06-19
"Lee Alexander","Scotland",90,2019-06-19
"Kirsty Smith","Scotland",85,2019-06-19
"Nicola Docherty","Scotland",90,2019-06-19
"Rachel Corsie","Scotland",90,2019-06-19
"Jennifer Beattie","Scotland",90,2019-06-19
"Kim Little","Scotland",90,2019-06-19
"Caroline Weir","Scotland",90,2019-06-19
"Leanne Crichton","Scotland",90,2019-06-19
"Lisa Evans","Scotland",85,2019-06-19
"Claire Emslie","Scotland",90,2019-06-19
"Erin Cuthbert","Scotland",90,2019-06-19
"Shannon Lynn","Scotland",0,2019-06-19
"Jenna Fife","Scotland",0,2019-06-19
"Joanne Love","Scotland",0,2019-06-19
"Hayley Lauder","Scotland",0,2019-06-19
"Jane Ross","Scotland",0,2019-06-19
"Chloe Arthur","Scotland",0,2019-06-19
"Sophie Howard","Scotland",5,2019-06-19
"Joelle Murray","Scotland",0,2019-06-19
"Lana Clelland","Scotland",0,2019-06-19
"Fiona Brown","Scotland",5,2019-06-19
"Lizzie Arnot","Scotland",0,2019-06-19
"Vanina Correa","Argentina",90,2019-06-19
"Agustina Barroso","Argentina",90,2019-06-19
"Eliana Stábile","Argentina",90,2019-06-19
"Vanesa Santana","Argentina",81,2019-06-19
"Aldana Cometti","Argentina",90,2019-06-19
"Ruth Bravo","Argentina",90,2019-06-19
"Florencia Soledad Jaimes","Argentina",69,2019-06-19
"Estefanía Banini","Argentina",59,2019-06-19
"Florencia Bonsegundo","Argentina",90,2019-06-19
"Lorena Benítez","Argentina",90,2019-06-19
"Mariana Larroquette","Argentina",90,2019-06-19
"Gabriela Garton","Argentina",0,2019-06-19
"Solana Pereyra","Argentina",0,2019-06-19
"Adriana Sachs","Argentina",0,2019-06-19
"Yael Oviedo","Argentina",0,2019-06-19
"Virginia Gómez","Argentina",0,2019-06-19
"Miriam Mayorga","Argentina",9,2019-06-19
"María Belén Potassa","Argentina",0,2019-06-19
"Mariela Coronel","Argentina",0,2019-06-19
"Gabriela Chávez","Argentina",0,2019-06-19
"Dalila Ippólito","Argentina",21,2019-06-19
"Natalie Juncos","Argentina",0,2019-06-19
"Milagros Menéndez","Argentina",31,2019-06-19
"Sari van Veenendaal","Netherlands",90,2019-06-20
"Desiree van Lunteren","Netherlands",90,2019-06-20
"Merel van Dongen","Netherlands",90,2019-06-20
"Anouk Dekker","Netherlands",90,2019-06-20
"Shanice van de Sanden","Netherlands",90,2019-06-20
"Sherida Spitse","Netherlands",69,2019-06-20
"Vivianne Miedema","Netherlands",90,2019-06-20
"Daniëlle van de Donk","Netherlands",86,2019-06-20
"Lieke Martens","Netherlands",69,2019-06-20
"Jackie Groenen","Netherlands",90,2019-06-20
"Dominique Janssen","Netherlands",90,2019-06-20
"Lize Kop","Netherlands",0,2019-06-20
"Loes Geurts","Netherlands",0,2019-06-20
"Stefanie van der Gragt","Netherlands",0,2019-06-20
"Kika van Es","Netherlands",0,2019-06-20
"Victoria Pelova","Netherlands",0,2019-06-20
"Renate Jansen","Netherlands",4,2019-06-20
"Inessa Kaagman","Netherlands",0,2019-06-20
"Ellen Jansen","Netherlands",0,2019-06-20
"Danique Kerkdijk","Netherlands",0,2019-06-20
"Jill Roord","Netherlands",21,2019-06-20
"Lineth Beerensteyn","Netherlands",21,2019-06-20
"Liza van der Most","Netherlands",0,2019-06-20
"Stephanie Labbé","Canada",90,2019-06-20
"Allysha Chapman","Canada",68,2019-06-20
"Kadeisha Buchanan","Canada",90,2019-06-20
"Shelina Zadorsky","Canada",90,2019-06-20
"Jordyn Huitema","Canada",90,2019-06-20
"Ashley Lawrence","Canada",90,2019-06-20
"Desiree Scott","Canada",78,2019-06-20
"Christine Sinclair","Canada",68,2019-06-20
"Sophie Schmidt","Canada",90,2019-06-20
"Janine Beckie","Canada",90,2019-06-20
"Jessie Fleming","Canada",90,2019-06-20
"Kailen Sheridan","Canada",0,2019-06-20
"Sabrina D'Angelo","Canada",0,2019-06-20
"Quinn","Canada",12,2019-06-20
"Deanne Rose","Canada",0,2019-06-20
"Julia Grosso","Canada",0,2019-06-20
"Jayde Riviere","Canada",22,2019-06-20
"Gabrielle Carle","Canada",0,2019-06-20
"Nichelle Prince","Canada",0,2019-06-20
"Adriana Leon","Canada",22,2019-06-20
"Shannon Woeller","Canada",0,2019-06-20
"Lindsay Agnew","Canada",0,2019-06-20
"Jenna Hellstrom","Canada",0,2019-06-20
"Annette Ngo Ndom","Cameroon",90,2019-06-20
"Ajara Nchout","Cameroon",90,2019-06-20
"Yvonne Leuko","Cameroon",90,2019-06-20
"Augustine Ejangue","Cameroon",90,2019-06-20
"Estelle Johnson","Cameroon",90,2019-06-20
"Gabrielle Onguene","Cameroon",90,2019-06-20
"Raissa Feudjio","Cameroon",90,2019-06-20
"Jeannette Yango","Cameroon",83,2019-06-20
"Aurelle Awona","Cameroon",90,2019-06-20
"Gaëlle Enganamouit","Cameroon",53,2019-06-20
"Michaela Abam","Cameroon",90,2019-06-20
"Marthe Ongmahan","Cameroon",0,2019-06-20
"Christine Manie","Cameroon",0,2019-06-20
"Madeleine Ngono Mani","Cameroon",0,2019-06-20
"Charlène Meyong","Cameroon",0,2019-06-20
"Ninon Abena","Cameroon",7,2019-06-20
"Ysis Sonkeng","Cameroon",0,2019-06-20
"Henriette Akaba","Cameroon",0,2019-06-20
"Marlyse Bernadett Ngo Ndoumbouk","Cameroon",0,2019-06-20
"Genevieve Ngo","Cameroon",0,2019-06-20
"Alexandra Takounda","Cameroon",37,2019-06-20
"Erin Nayler","New Zealand",90,2019-06-20
"Ria Percival","New Zealand",90,2019-06-20
"Anna Green","New Zealand",67,2019-06-20
"Rebekah Stott","New Zealand",90,2019-06-20
"Ali Riley","New Zealand",90,2019-06-20
"Abby Erceg","New Zealand",90,2019-06-20
"Sarah Gregorius","New Zealand",90,2019-06-20
"Rosie White","New Zealand",90,2019-06-20
"Katie Bowen","New Zealand",90,2019-06-20
"Katie Duncan","New Zealand",67,2019-06-20
"Olivia Chance","New Zealand",87,2019-06-20
"Victoria Esson","New Zealand",0,2019-06-20
"Nadia Olla","New Zealand",0,2019-06-20
"Nicole Stratford","New Zealand",0,2019-06-20
"Emma Kete","New Zealand",0,2019-06-20
"Annalie Longo","New Zealand",3,2019-06-20
"Betsy Hassett","New Zealand",23,2019-06-20
"Sarah Morton","New Zealand",0,2019-06-20
"Hannah Wilkinson","New Zealand",23,2019-06-20
"Stephanie Skilton","New Zealand",0,2019-06-20
"Paige Satchell","New Zealand",0,2019-06-20
"Daisy Cleverley","New Zealand",0,2019-06-20
"Hedvig Lindahl","Sweden",90,2019-06-20
"Jonna Andersson","Sweden",90,2019-06-20
"Linda Sembrant","Sweden",90,2019-06-20
"Kosovare Asllani","Sweden",78,2019-06-20
"Sofia Jakobsson","Sweden",90,2019-06-20
"Stina Blackstenius","Sweden",90,2019-06-20
"Amanda Ilestedt","Sweden",90,2019-06-20
"Nathalie Björn","Sweden",90,2019-06-20
"Julia Zigiotti Olme","Sweden",90,2019-06-20
"Caroline Seger","Sweden",63,2019-06-20
"Olivia Schough","Sweden",56,2019-06-20
"Jennifer Falk","Sweden",0,2019-06-20
"Zećira Mušović","Sweden",0,2019-06-20
"Hanna Glas","Sweden",27,2019-06-20
"Nilla Fischer","Sweden",0,2019-06-20
"Magdalena Eriksson","Sweden",0,2019-06-20
"Madelen Janogy","Sweden",0,2019-06-20
"Lina Hurtig","Sweden",12,2019-06-20
"Julia Roddar","Sweden",0,2019-06-20
"Fridolina Rolfö","Sweden",34,2019-06-20
"Anna Anvegard","Sweden",0,2019-06-20
"Mimmi Larsson","Sweden",0,2019-06-20
"Elin Rubensson","Sweden",0,2019-06-20
"Alyssa Naeher","United States",90,2019-06-20
"Sam Mewis","United States",90,2019-06-20
"Becky Sauerbrunn","United States",90,2019-06-20
"Kelley O'Hara","United States",90,2019-06-20
"Abby Dahlkemper","United States",90,2019-06-20
"Lindsey Horan","United States",90,2019-06-20
"Alex Morgan","United States",45,2019-06-20
"Megan Rapinoe","United States",82,2019-06-20
"Rose Lavelle","United States",62,2019-06-20
"Tobin Heath","United States",90,2019-06-20
"Crystal Dunn","United States",90,2019-06-20
"Ashlyn Harris","United States",0,2019-06-20
"Adrianna Franch","United States",0,2019-06-20
"Mallory Swanson","United States",8,2019-06-20
"Morgan Gautrat","United States",0,2019-06-20
"Julie Ertz","United States",0,2019-06-20
"Carli Lloyd","United States",45,2019-06-20
"Ali Krieger","United States",0,2019-06-20
"Tierna Davidson","United States",0,2019-06-20
"Emily Sonnett","United States",0,2019-06-20
"Allie Long","United States",0,2019-06-20
"Jessica McDonald","United States",0,2019-06-20
"Christen Press","United States",28,2019-06-20
"Waraporn Boonsing","Thailand",90,2019-06-20
"Natthakarn Chinwong","Thailand",90,2019-06-20
"Ainon Phancha","Thailand",90,2019-06-20
"Pikul Khueanpet","Thailand",90,2019-06-20
"Silawan Intamee","Thailand",72,2019-06-20
"Miranda Nild","Thailand",90,2019-06-20
"Warunee Phetwiset","Thailand",89,2019-06-20
"Sunisa Srangthaisong","Thailand",90,2019-06-20
"Rattikan Thongsombut","Thailand",57,2019-06-20
"Pitsamai Sornsai","Thailand",90,2019-06-20
"Kanjana Sungngoen","Thailand",90,2019-06-20
"Sukanya Chor Charoenying","Thailand",0,2019-06-20
"Tiffany Sornpao","Thailand",0,2019-06-20
"Kanjanaporn Saengkoon","Thailand",1,2019-06-20
"Duangnapa Sritala","Thailand",0,2019-06-20
"Sudarat Chuchuen","Thailand",18,2019-06-20
"Orathai Srimanee","Thailand",0,2019-06-20
"Saowalak Pengngam","Thailand",0,2019-06-20
"Olapin Waenngoen","Thailand",33,2019-06-20
"Khwanrudi Saengchan","Thailand",0,2019-06-20
"Wilaiporn Boothduang","Thailand",0,2019-06-20
"Phonphirun Philawan","Thailand",0,2019-06-20
"Christiane Endler","Chile",90,2019-06-20
"Rocio Soto","Chile",90,2019-06-20
"Carla Guerrero","Chile",90,2019-06-20
"Francisca Lara","Chile",90,2019-06-20
"Karen Araya","Chile",45,2019-06-20
"María José Urrutia","Chile",90,2019-06-20
"Yanara Aedo","Chile",90,2019-06-20
"Yessenia López","Chile",90,2019-06-20
"Camila Sáez","Chile",90,2019-06-20
"Daniela Zamora","Chile",90,2019-06-20
"Rosario Balmaceda","Chile",90,2019-06-20
"Natalia Campos","Chile",0,2019-06-20
"Ryann Torrero","Chile",0,2019-06-20
"Valentina Díaz","Chile",0,2019-06-20
"Claudia Soto","Chile",0,2019-06-20
"María José Rojas","Chile",4,2019-06-20
"Javiera Grez","Chile",41,2019-06-20
"Daniela Pardo","Chile",0,2019-06-20
"Su Helen Galaz","Chile",0,2019-06-20
"Fernanda Pinilla","Chile",0,2019-06-20
"Javiera Toro","Chile",0,2019-06-20
"Yessenia Huenteo","Chile",0,2019-06-20
"Elisa Durán","Chile",0,2019-06-20
"Almuth Schult","Germany",90,2019-06-22
"Marina Hegering","Germany",90,2019-06-22
"Lea Schüller","Germany",90,2019-06-22
"Svenja Huth","Germany",90,2019-06-22
"Alexandra Popp","Germany",90,2019-06-22
"Sara Däbritz","Germany",90,2019-06-22
"Giulia Gwinn","Germany",90,2019-06-22
"Verena Faißt","Germany",45,2019-06-22
"Melanie Leupolz","Germany",45,2019-06-22
"Lina Magull","Germany",68,2019-06-22
"Sara Doorsoun","Germany",90,2019-06-22
"Laura Benkarth","Germany",0,2019-06-22
"Merle Frohms","Germany",0,2019-06-22
"Carolin Simon","Germany",45,2019-06-22
"Kathrin Hendrich","Germany",0,2019-06-22
"Leonie Maier","Germany",0,2019-06-22
"Lena Oberdorf","Germany",22,2019-06-22
"Lena Goeßling","Germany",0,2019-06-22
"Dzsenifer Marozsán","Germany",0,2019-06-22
"Johanna Elsig","Germany",0,2019-06-22
"Linda Dallmann","Germany",0,2019-06-22
"Klara Bühl","Germany",45,2019-06-22
"Turid Knaak","Germany",0,2019-06-22
"Chiamaka Nnadozie","Nigeria",90,2019-06-22
"Osinachi Ohale","Nigeria",90,2019-06-22
"Onome Ebi","Nigeria",90,2019-06-22
"Evelyn Nwabuoku","Nigeria",45,2019-06-22
"Desire Oparanozie","Nigeria",90,2019-06-22
"Uchenna Kanu","Nigeria",83,2019-06-22
"Ngozi Okobi","Nigeria",90,2019-06-22
"Francisca Ordega","Nigeria",90,2019-06-22
"Halimatu Ayinde","Nigeria",90,2019-06-22
"Chinwendu Ihezuo","Nigeria",74,2019-06-22
"Chidinma Okeke","Nigeria",90,2019-06-22
"Tochukwu Oluehi","Nigeria",0,2019-06-22
"Alaba Jonathan","Nigeria",0,2019-06-22
"Grace Okoronkwo","Nigeria",0,2019-06-22
"Ngozi Ebere","Nigeria",0,2019-06-22
"Anam Imo","Nigeria",0,2019-06-22
"Asisat Oshoala","Nigeria",0,2019-06-22
"Rita Chikwelu","Nigeria",0,2019-06-22
"Chinaza Uchendu","Nigeria",16,2019-06-22
"Faith Ikidi","Nigeria",0,2019-06-22
"Rasheedat Ajibade","Nigeria",45,2019-06-22
"Alice Ogebe","Nigeria",7,2019-06-22
"Ogonna Chukwudi","Nigeria",0,2019-06-22
"Ingrid Hjelmseth","Norway",120,2019-06-22
"Ingrid Moe Wold","Norway",101,2019-06-22
"Maria Thorisdottir","Norway",120,2019-06-22
"Maren Mjelde","Norway",120,2019-06-22
"Vilde Bøe Risa","Norway",120,2019-06-22
"Isabell Herlovsen","Norway",76,2019-06-22
"Caroline Graham Hansen","Norway",120,2019-06-22
"Ingrid Syrstad Engen","Norway",120,2019-06-22
"Guro Reiten","Norway",120,2019-06-22
"Kristine Minde","Norway",120,2019-06-22
"Karina Sævik","Norway",71,2019-06-22
"Cecilie Fiskerstrand","Norway",0,2019-06-22
"Oda Bogstad","Norway",0,2019-06-22
"Stine Hovland","Norway",0,2019-06-22
"Synne Hansen","Norway",19,2019-06-22
"Elise Thorsnes","Norway",0,2019-06-22
"Lisa-Marie Karlseng Utland","Norway",44,2019-06-22
"Therese Åsland","Norway",0,2019-06-22
"Amalie Eikeland","Norway",0,2019-06-22
"Frida Maanum","Norway",49,2019-06-22
"Cecilie Kvamme","Norway",0,2019-06-22
"Emilie Nautnes","Norway",0,2019-06-22
"Lydia Williams","Australia",120,2019-06-22
"Chloe Logarzo","Australia",120,2019-06-22
"Steph Catley","Australia",120,2019-06-22
"Elise Kellond-Knight","Australia",93,2019-06-22
"Caitlin Foord","Australia",120,2019-06-22
"Emily van Egmond","Australia",115,2019-06-22
"Tameka Yallop","Australia",120,2019-06-22
"Alanna Kennedy","Australia",103,2019-06-22
"Hayley Raso","Australia",73,2019-06-22
"Sam Kerr","Australia",120,2019-06-22
"Ellie Carpenter","Australia",119,2019-06-22
"Teagan Micah","Australia",0,2019-06-22
"Mackenzie Arnold","Australia",0,2019-06-22
"Gema Simon","Australia",0,2019-06-22
"Aivi Luik","Australia",0,2019-06-22
"Clare Polkinghorne","Australia",27,2019-06-22
"Karly Roestbakken","Australia",5,2019-06-22
"Lisa De Vanna","Australia",0,2019-06-22
"Emily Gielnik","Australia",47,2019-06-22
"Mary Fowler","Australia",0,2019-06-22
"Katrina Gorry","Australia",0,2019-06-22
"Amy Harrison","Australia",1,2019-06-22
"Teigen Allen","Australia",0,2019-06-22
"Karen Bardsley","England",90,2019-06-23
"Lucy Bronze","England",90,2019-06-23
"Alex Greenwood","England",90,2019-06-23
"Keira Walsh","England",90,2019-06-23
"Steph Houghton","England",90,2019-06-23
"Millie Bright","England",90,2019-06-23
"Nikita Parris","England",83,2019-06-23
"Jill Scott","England",77,2019-06-23
"Fran Kirby","England",90,2019-06-23
"Toni Duggan","England",90,2019-06-23
"Ellen White","England",63,2019-06-23
"Carly Telford","England",0,2019-06-23
"Mary Earps","England",0,2019-06-23
"Jodie Taylor","England",27,2019-06-23
"Demi Stokes","England",0,2019-06-23
"Leah Williamson","England",7,2019-06-23
"Abbie McManus","England",0,2019-06-23
"Jade Moore","England",0,2019-06-23
"Rachel Daly","England",0,2019-06-23
"Georgia Stanway","England",0,2019-06-23
"Karen Carney","England",0,2019-06-23
"Beth Mead","England",0,2019-06-23
"Lucy Staniforth","England",13,2019-06-23
"Annette Ngo Ndom","Cameroon",90,2019-06-23
"Ajara Nchout","Cameroon",90,2019-06-23
"Yvonne Leuko","Cameroon",90,2019-06-23
"Augustine Ejangue","Cameroon",63,2019-06-23
"Estelle Johnson","Cameroon",90,2019-06-23
"Gabrielle Onguene","Cameroon",90,2019-06-23
"Raissa Feudjio","Cameroon",90,2019-06-23
"Jeannette Yango","Cameroon",90,2019-06-23
"Aurelle Awona","Cameroon",90,2019-06-23
