result_id,player_id,avg_speed,distance_high_speed_running,distance_high_speed_sprinting,distance_jogging,distance_low_speed_sprinting,distance_walking,speed_runs,sprints,top_speed,total_distance,receptions_under_indirect_pressure,receptions_under_direct_pressure,received_offers_to_receive,linebreaks_attempted_all_lines,offers_to_receive_in_between,distributions_completed_under_pressure,offers_to_receive_in_behind,goalkeeper_defensive_actions_outside_penalty_area,linebreaks_attempted,linebreaks_attempted_attacking_line,linebreaks_attempted_attacking_line_completed,linebreaks_attempted_midfield_line_completed,linebreaks_attempted_defensive_line_completed,linebreaks_attempted_under_pressure,offers_to_receive_inside,offers_to_receive_outside,receptions_between_midfield_and_defensive_line,offers_to_receive_in_front,distributions_under_pressure,linebreaks_attempted_midfield_line,receptions_under_pressure,goalkeeper_goal_preventions,goalkeeper_defensive_actions_inside_penalty_area,receptions_under_no_pressure,linebreaks_attempted_completed,linebreaks_attempted_defensive_line,offers_to_receive_total,linebreaks_completed_under_pressure,linebreaks_completed_all_lines,linebreaks_completed_midfield_and_defensive_line,linebreaks_attempted_midfield_and_defensive_line,linebreaks_attempted_attacking_and_midfield_line,attempted_switches_of_play,completed_switches_of_play,direct_defensive_pressures_applied,defensive_pressures_applied,completed_ball_progressions,linebreaks_completed_attacking_and_midfield_line,attempted_ball_progressions,take_ons_completed,crosses_completed,crosses,passes_completed,yellow_cards,red_cards,direct_free_kicks,indirect_free_kicks,free_kicks,attempt_at_goal_inside_the_penalty_area,goals_outside_the_penalty_area,headed_attempt_at_goal,own_goals,attempt_at_goal_on_target,attempt_at_goal,assists,goals_conceded_from_attempt_at_goal_against,attempt_at_goal_outside_the_penalty_area,passes,goals,fouls_against,attempt_at_goal_outside_the_penalty_area_on_target,attempt_at_goal_off_target,goals_from_direct_free_kicks,substitutions_out,substitutions_in,time_played,penalties_scored,penalties,throw_ins,corners,goal_kicks,goals_inside_the_penalty_area,attempt_at_goal_inside_the_penalty_area_on_target,attempt_at_goal_from_free_kicks,fouls_for,offsides,attempt_at_goal_blocked,player_name,date
131887,377783,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sofia VARELA,2023-07-26T17:00:00Z
131887,377788,5.66,1555.87581,94.20899399999999,4013.874108,270.256104,3582.79659,128,21,28.09,9516.06,11,0,4,0,4,18,1,0,20,11,4,4,0,14,0,14,0,9,31,9,11,0,0,32,8,0,14,4,0,0,0,3,0,0,2,12,0,3,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,100,0,0,6,0,0,0,0,0,0,0,0,Maria Paula ELIZONDO,2023-07-26T17:00:00Z
131887,377789,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emilie VALENCIANO,2023-07-26T17:00:00Z
131887,377792,6.23,2255.4023799999995,53.351355,3831.882615,398.566005,3921.847645,200,33,25.18,10461.05,6,0,2,0,7,9,2,0,18,7,6,10,0,4,1,12,0,4,13,11,6,0,0,26,16,0,13,4,0,0,0,3,0,0,7,25,0,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,100,0,0,16,0,0,0,0,0,1,0,0,Maria Paula COTO,2023-07-26T17:00:00Z
131887,377806,6.96,1491.3958360000001,17.65662,2648.493,94.757194,1633.23735,116,9,26.63,5885.54,10,0,5,0,18,10,0,0,2,0,0,2,0,2,18,9,2,9,13,2,10,0,0,8,2,0,27,2,0,0,0,0,0,0,1,19,1,0,1,0,0,0,14,0,0,0,0,0,0,0,0,0,1,2,0,0,2,14,0,1,1,0,0,0,1,50,0,0,0,0,0,0,0,0,1,0,1,Gloriana VILLALOBOS,2023-07-26T17:00:00Z
131887,377810,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mariela CAMPOS,2023-07-26T17:00:00Z
131887,381545,5.7,1466.5616100000002,24.921962,4740.924002000001,131.319569,3221.6428570000003,139,11,26.76,9585.37,5,1,12,0,1,12,0,0,16,6,1,5,0,4,11,7,2,17,18,10,6,0,0,78,6,0,18,2,0,0,0,3,0,0,1,10,1,3,1,0,0,0,70,0,0,2,0,2,1,0,1,0,1,1,0,0,0,83,0,0,0,0,0,0,0,100,0,0,0,0,0,0,1,0,0,0,0,Mariana BENAVIDES,2023-07-26T17:00:00Z
131887,381550,6.43,2707.26372,194.53392000000002,3632.3805840000005,592.2477120000001,3682.0948080000003,232,60,27.77,10807.44,13,2,6,0,26,14,13,0,4,1,1,0,0,4,18,30,6,9,20,3,15,0,0,5,1,0,48,1,0,0,0,0,0,0,17,72,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,19,0,4,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,Melissa HERRERA,2023-07-26T17:00:00Z
131887,386675,2.22,66.79188099999999,0.0,480.976171,10.074753,3173.5471949999996,9,1,22.52,3731.39,0,0,2,0,0,0,0,0,3,2,2,1,0,0,2,3,0,5,0,1,0,6,6,8,3,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,Ayaka YAMASHITA,2023-07-26T17:00:00Z
131887,386857,7.1,2336.1264,0.0,3320.86857,98.96091,2356.405275,149,10,21.99,8111.55,7,2,8,0,16,11,0,0,4,1,0,2,0,1,41,8,0,33,13,3,9,0,0,20,2,0,49,1,0,0,0,1,0,0,2,24,1,1,1,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,1,0,0,0,1,0,68,0,0,0,0,0,0,0,0,1,0,0,Cristin GRANADOS,2023-07-26T17:00:00Z
131887,386875,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carol SANCHEZ,2023-07-26T17:00:00Z
131887,397162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Remina CHIBA,2023-07-26T17:00:00Z
131887,397163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jun ENDO,2023-07-26T17:00:00Z
131887,397178,6.91,987.1035049999999,76.82746999999999,1699.2682549999997,354.78753,1198.1632399999999,91,26,27.11,4316.15,9,0,16,1,14,10,8,0,9,2,1,3,3,6,12,13,10,3,14,4,9,0,0,16,7,3,25,4,1,2,2,2,0,0,1,9,0,2,0,0,1,1,18,0,0,0,0,0,1,0,0,0,1,2,0,0,1,20,0,0,1,1,0,0,1,37,0,0,0,0,0,0,0,0,1,0,0,Hinata MIYAZAWA,2023-07-26T17:00:00Z
131887,397183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hana TAKAHASHI,2023-07-26T17:00:00Z
131887,397186,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Momoko TANAKA,2023-07-26T17:00:00Z
131887,397190,6.25,885.7418399999999,98.15505599999999,1313.5571040000002,318.319584,1294.786416,87,31,29.3,3910.56,11,3,6,0,9,9,15,0,2,0,0,2,0,2,21,3,12,0,12,2,14,0,0,6,2,0,24,2,0,0,0,0,0,0,4,21,1,0,1,1,0,1,11,0,0,0,0,0,3,0,3,0,2,3,0,0,0,12,0,1,0,1,0,0,1,37,0,0,0,0,0,0,2,0,1,0,0,Riko UEKI,2023-07-26T17:00:00Z
131887,398321,7.04,2328.296611999999,0.0,4443.504271,228.77082399999998,2224.0582929999996,185,16,30.36,9224.63,25,0,11,0,19,30,2,0,18,4,4,11,0,14,27,12,6,18,35,14,25,0,0,24,15,0,39,13,0,0,0,2,0,0,2,12,1,2,1,0,0,0,39,0,0,0,0,0,1,0,0,0,0,2,0,0,1,44,0,0,0,2,0,1,0,78,0,0,0,0,0,0,0,0,0,0,0,Honoka HAYASHI,2023-07-26T17:00:00Z
131887,419975,6.85,560.6681600000001,45.411584,1006.665728,128.623872,795.8443520000001,58,13,26.68,2536.96,3,1,5,0,10,3,9,0,3,1,1,0,0,0,15,6,6,2,6,1,4,0,0,6,1,1,21,0,0,0,1,0,0,0,2,10,0,0,1,0,0,1,5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,6,0,1,0,0,0,0,1,22,0,0,0,0,0,0,1,0,0,0,0,Kiko SEIKE,2023-07-26T17:00:00Z
131887,426607,6.12,2117.95192,134.685292,3965.505124,522.2910559999999,3539.858476,200,49,27.85,10281.32,16,5,4,0,10,10,7,0,1,1,1,0,0,0,14,5,15,2,12,0,21,0,0,5,1,0,19,0,0,0,0,0,0,0,8,54,0,0,1,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,2,0,0,Priscilla CHINCHILLA,2023-07-26T17:00:00Z
131887,430365,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maika HAMANO,2023-07-26T17:00:00Z
131887,443412,6.9,2378.40396,0.0,4231.34658,74.67082200000002,2534.198638,169,6,25.37,9218.62,8,7,5,0,13,6,2,0,1,0,0,1,0,1,6,9,11,0,11,1,15,0,0,4,1,0,15,1,0,0,0,0,0,0,2,30,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,1,0,80,0,0,0,0,0,0,0,0,0,0,0,Maria Paula SALAS,2023-07-26T17:00:00Z
131887,443421,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexandra PINELL,2023-07-26T17:00:00Z
131887,443440,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Genesis PEREZ,2023-07-26T17:00:00Z
131887,443443,8.31,1068.0001009999999,0.0,1079.157884,102.99492000000001,610.817095,59,8,22.18,2860.97,4,0,4,0,6,5,1,0,0,0,0,0,0,0,9,0,4,2,7,0,4,0,0,2,0,0,9,0,0,0,0,0,1,1,1,18,3,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,1,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,Sheika SCOTT,2023-07-26T17:00:00Z
131887,443504,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rion ISHIKAWA,2023-07-26T17:00:00Z
131887,443522,7.26,1684.8606059999997,139.447308,3427.951956,464.31356399999993,1945.366566,142,38,28.63,7661.94,6,1,7,0,20,6,10,0,3,0,0,1,0,1,18,15,12,3,11,2,7,0,0,16,1,1,33,0,0,0,0,0,0,0,2,33,1,0,1,0,2,4,15,0,0,0,0,0,2,0,0,0,1,3,0,0,1,16,1,1,0,2,0,1,0,63,0,0,0,3,0,1,1,0,0,0,0,Aoba FUJINO,2023-07-26T17:00:00Z
131887,467464,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catalina ESTRADA,2023-07-26T17:00:00Z
131887,467466,2.09,62.227005000000005,0.0,509.417685,0.0,2944.356875,8,0,18.92,3515.65,0,0,3,0,0,0,0,0,14,8,2,2,0,0,2,1,0,3,0,6,0,25,37,18,4,0,3,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,100,0,0,0,0,17,0,0,0,1,0,0,Daniela SOLERA,2023-07-26T17:00:00Z
131887,467481,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valeria DEL CAMPO GUTIERREZ,2023-07-26T17:00:00Z
131890,300637,6.08,2332.166464,395.335772,3171.075264,798.0119960000001,3788.7218680000005,208,61,28.88,10486.36,23,3,14,1,30,28,2,0,20,8,7,8,0,9,8,38,12,14,40,11,26,0,0,43,15,1,46,7,0,0,1,4,0,0,4,6,1,4,1,1,2,5,56,0,0,1,0,1,1,0,1,0,0,1,0,0,0,65,0,1,0,1,0,0,0,104,0,0,3,0,0,0,0,0,0,0,0,Lucy BRONZE,2023-07-22T19:30:00Z
131890,300643,6.16,386.761893,9.149616,472.73016,255.42678000000004,782.101551,41,21,25.83,1906.17,1,2,2,0,2,2,11,0,0,0,0,0,0,0,9,4,3,0,3,0,3,0,0,2,0,0,13,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1,1,0,0,0,3,0,1,0,0,0,0,1,19,0,0,0,0,0,0,1,0,0,0,0,Rachel DALY,2023-07-22T19:30:00Z
131890,300649,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan NOBBS,2023-07-22T19:30:00Z
131890,321239,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Laura COOMBS,2023-07-22T19:30:00Z
131890,324586,2.78,69.08990399999999,0.0,500.90180399999997,0.0,4227.918292,8,0,18.48,4797.91,1,0,2,0,0,0,0,0,1,1,0,0,0,1,1,2,0,3,2,0,1,7,9,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,104,0,0,0,0,6,0,0,0,0,0,0,Mary EARPS,2023-07-22T19:30:00Z
131890,381319,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Katie ZELEM,2023-07-22T19:30:00Z
131890,381327,5.18,1672.4270199999999,239.68472799999998,3647.1429879999996,285.29637399999996,3098.9088899999992,148,26,29.09,8943.46,4,1,22,1,0,15,0,0,26,18,17,7,1,3,14,31,0,45,19,7,5,0,0,94,25,1,45,2,1,1,1,3,1,1,8,11,3,3,3,0,0,0,95,0,0,1,0,1,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,1,0,0,Jessica CARTER,2023-07-22T19:30:00Z
131890,387131,5.98,2268.125565,307.36763,3898.8242999999998,500.245975,3339.7865300000003,201,42,29.01,10314.35,12,4,25,4,13,36,4,0,46,18,12,16,2,15,2,37,8,22,45,24,16,0,0,83,30,4,39,11,2,2,4,11,2,2,4,15,0,11,0,0,1,6,95,0,0,2,0,2,0,0,0,0,0,0,0,0,0,109,0,1,0,0,0,0,0,104,0,0,12,3,0,0,0,0,1,0,0,Alex GREENWOOD,2023-07-22T19:30:00Z
131890,397087,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Niamh CHARLES,2023-07-22T19:30:00Z
131890,397093,5.69,1486.134362,129.257895,2082.7092620000003,462.67697799999996,2467.1686419999996,122,38,28.87,6628.61,14,2,11,0,13,15,25,0,3,0,0,2,0,3,4,34,22,0,30,3,16,0,0,16,2,0,38,2,0,0,0,0,0,0,4,17,2,0,4,1,1,6,14,1,0,0,0,0,1,0,0,0,1,1,0,0,0,21,0,3,0,0,0,1,0,70,0,0,0,0,0,0,1,0,0,0,0,Lauren HEMP,2023-07-22T19:30:00Z
131890,397102,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ellie ROEBUCK,2023-07-22T19:30:00Z
131890,397103,6.3,2049.155997,262.277694,2726.260656,578.973549,3304.3421040000003,157,47,29.56,8921.01,12,7,12,0,11,8,25,0,2,0,0,1,0,1,31,5,22,0,17,1,19,0,0,8,1,1,36,0,0,0,0,0,0,0,2,27,1,0,1,0,0,0,13,0,0,0,0,0,6,0,2,0,5,6,0,0,0,17,0,2,0,1,0,1,0,85,0,0,0,0,0,0,5,0,1,0,0,Alessia RUSSO,2023-07-22T19:30:00Z
131890,397109,6.07,2338.055252,139.19487400000003,3970.716932,333.858382,3683.9545600000006,175,27,28.96,10465.78,23,4,24,2,54,38,8,0,20,3,2,12,2,10,42,31,23,11,47,15,27,0,0,48,16,2,73,8,2,2,2,3,0,0,7,19,0,3,0,0,1,1,56,1,0,0,0,0,2,0,0,0,1,4,0,0,2,64,1,4,0,3,0,0,0,104,1,1,0,0,0,1,1,0,0,0,0,Georgia STANWAY,2023-07-22T19:30:00Z
131890,397113,6.14,2518.0665780000004,120.71471399999999,3896.75568,733.818393,3319.654635,216,47,27.9,10589.01,28,1,19,0,76,27,20,0,7,0,0,5,1,6,70,35,10,9,32,5,29,0,0,13,6,2,105,5,0,0,0,0,0,0,4,17,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,1,37,0,1,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,1,Ella TOONE,2023-07-22T19:30:00Z
131890,397115,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lotte WUBBEN-MOY,2023-07-22T19:30:00Z
131890,411134,5.09,1531.097802,354.209193,2543.6263139999996,471.98594699999995,3888.390744,135,41,29.58,8789.31,10,4,8,1,18,6,15,0,7,1,1,2,1,2,15,19,7,1,11,5,14,0,0,8,4,1,34,1,1,1,1,1,0,0,3,32,2,1,3,1,0,1,8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,13,0,0,0,1,0,0,0,104,0,0,0,0,0,0,0,0,2,1,0,Nerilia MONDESIR,2023-07-22T19:30:00Z
131890,411961,6.83,454.17821999999995,150.19171199999997,573.079992,79.26784799999999,639.6422279999999,42,13,28.59,1896.36,2,0,1,0,1,2,1,0,3,1,0,1,0,3,1,1,1,0,4,2,2,0,0,2,1,0,2,1,0,0,0,1,0,0,0,5,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,1,2,0,0,0,1,0,0,1,17,0,0,0,0,0,0,1,0,0,0,0,Roseline ELOISSAINT,2023-07-22T19:30:00Z
131890,411968,6.36,2838.5960399999994,68.00345999999999,3858.64794,527.5752299999999,3675.4773299999993,221,44,27.12,10968.3,10,0,5,0,16,10,4,0,6,1,1,4,0,4,21,8,2,9,13,4,10,0,0,7,5,1,29,4,0,0,0,0,0,0,7,42,0,0,0,0,0,2,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,104,0,0,1,2,0,0,0,0,1,0,0,Sherly JEUDY,2023-07-22T19:30:00Z
131890,411973,5.94,1389.529184,77.598968,2665.1982,296.61661599999996,2823.297032,133,35,26.33,7252.24,6,0,1,1,0,3,0,0,9,5,2,0,0,7,1,1,0,2,7,3,6,0,0,2,2,1,2,1,0,0,1,2,0,0,9,26,1,2,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,0,0,0,0,1,73,0,0,6,0,0,0,0,0,0,0,0,Ruthny MATHURIN,2023-07-22T19:30:00Z
131890,411982,2.54,146.401886,0.0,756.1175249999999,5.698277,3475.5106410000003,20,1,20.88,4383.29,1,0,1,0,0,1,0,0,25,18,6,2,0,2,2,0,0,2,2,7,1,19,37,5,8,0,2,1,0,0,0,7,0,0,0,0,0,7,0,0,0,0,18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,31,0,1,0,0,0,0,0,104,0,0,0,0,9,0,0,0,1,0,0,Kerly THEUS,2023-07-22T19:30:00Z
131890,412864,5.74,1711.723968,253.588736,3523.496617,375.430199,4041.5704799999994,162,39,28.52,9905.81,15,2,15,0,12,16,31,0,5,0,0,1,2,5,25,18,26,0,33,1,17,0,0,25,3,4,43,3,0,0,0,0,0,0,7,19,6,0,6,2,5,11,20,0,0,0,0,0,2,0,0,0,2,4,0,0,2,27,0,0,1,1,0,0,0,104,0,0,2,4,0,0,1,0,1,0,1,Chloe KELLY,2023-07-22T19:30:00Z
131890,412866,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Esme MORGAN,2023-07-22T19:30:00Z
131890,413155,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nahomie AMBROISE,2023-07-22T19:30:00Z
131890,413158,6.2,2151.6670040000004,386.059537,3835.9987789999996,548.610921,3771.833759,186,50,30.13,10694.17,25,9,17,0,9,20,8,0,10,2,1,4,1,10,11,11,15,5,34,7,34,0,0,13,6,1,22,6,0,0,0,1,0,0,9,47,2,1,5,1,1,4,20,0,0,0,0,0,2,0,0,0,1,2,0,0,0,27,0,1,0,1,0,0,0,104,0,0,0,1,0,0,1,0,4,0,0,Melchie DUMORNAY,2023-07-22T19:30:00Z
131890,413159,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Danielle ETIENNE,2023-07-22T19:30:00Z
131890,413161,5.06,1183.4949400000003,228.83813600000002,3226.4430319999997,198.26815600000003,3897.235736,114,27,29.44,8734.28,8,0,0,0,0,1,0,0,15,6,1,2,0,5,1,1,1,2,9,9,8,0,0,8,3,0,2,1,0,0,0,4,0,0,2,11,2,4,2,0,0,0,4,0,0,6,0,6,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,Tabita JOSEPH,2023-07-22T19:30:00Z
131890,413162,6.01,2070.59733,235.24804500000002,4234.46481,357.53557500000005,3465.5042399999998,177,43,28.31,10363.35,4,1,7,0,14,4,0,0,13,6,3,4,0,6,2,19,1,7,9,7,5,0,0,14,7,0,21,3,0,0,0,2,0,0,9,23,1,2,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,104,0,0,11,0,0,0,0,0,3,0,0,Betina PETIT-FRERE,2023-07-22T19:30:00Z
131890,413163,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milan PIERRE-JEROME,2023-07-22T19:30:00Z
131890,414755,5.39,1858.9751640000002,213.06572200000002,3095.5006860000008,266.099548,3869.6084620000006,153,24,29.09,9304.18,7,1,4,2,0,15,0,0,43,25,22,12,1,13,11,4,0,15,19,16,8,0,0,82,35,2,15,9,1,1,2,10,0,0,3,6,2,10,2,1,0,0,77,0,0,0,0,0,1,0,0,0,0,1,0,0,0,87,0,1,0,1,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,Millie BRIGHT,2023-07-22T19:30:00Z
131890,420182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beth ENGLAND,2023-07-22T19:30:00Z
131890,420184,6.04,2258.692488,184.31930400000002,3812.389672,336.35669600000006,3821.7618400000006,179,26,28.52,10413.52,16,1,32,2,51,28,0,0,25,8,8,14,2,4,49,26,3,24,29,15,17,0,0,44,24,2,75,4,2,2,2,4,1,1,14,18,1,4,1,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,1,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,Keira WALSH,2023-07-22T19:30:00Z
131890,421910,6.62,2480.88774,144.159693,4571.762046999999,650.394894,3327.965626,204,47,27.87,11175.17,9,3,1,0,0,9,2,0,3,0,0,2,0,3,0,2,6,0,12,3,12,0,0,11,2,0,2,2,0,0,0,0,0,0,1,30,1,0,3,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,0,0,1,0,101,0,0,0,0,0,0,0,0,2,0,0,Batcheba LOUIS,2023-07-22T19:30:00Z
131890,422213,5.13,1319.602384,145.93458,3212.3296640000003,247.64656,3918.12236,120,24,29.95,8844.52,3,0,1,2,2,2,0,0,27,13,4,1,0,8,0,2,0,0,9,12,3,0,0,16,5,2,2,0,0,0,2,7,0,0,3,10,0,7,1,0,0,0,10,0,0,6,0,6,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,104,0,0,0,0,4,0,0,0,0,0,0,Kethna LOUIS,2023-07-22T19:30:00Z
131890,431333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hannah HAMPTON,2023-07-22T19:30:00Z
