"Player_Name","Team","Min","Matchday"
"Almuth Schult","Germany",0,2015-06-15
"Laura Benkarth","Germany",0,2015-06-15
"Saskia Bartusiak","Germany",0,2015-06-15
"Leonie Maier","Germany",0,2015-06-15
"Simone Laudehr","Germany",0,2015-06-15
"Pauline Bremer","Germany",0,2015-06-15
"Anja Mittag","Germany",45,2015-06-15
"Josephine Henning","Germany",29,2015-06-15
"Alexandra Popp","Germany",0,2015-06-15
"Lena Petermann","Germany",45,2015-06-15
"Lena Goeßling","Germany",0,2015-06-15
"Tabea Kemme","Germany",0,2015-06-15
"Cynthia Djohore","Côte d'Ivoire",90,2015-06-15
"Fatou Coulibaly","Côte d'Ivoire",90,2015-06-15
"Djelika Coulibaly","Côte d'Ivoire",90,2015-06-15
"Ines Nrehy","Côte d'Ivoire",90,2015-06-15
"Ange N'Guessan","Côte d'Ivoire",90,2015-06-15
"Rebecca Elloh","Côte d'Ivoire",90,2015-06-15
"Ida Guehai","Côte d'Ivoire",90,2015-06-15
"Fernande Tchétché","Côte d'Ivoire",90,2015-06-15
"Josée Nahi","Côte d'Ivoire",90,2015-06-15
"Christine Lohoues","Côte d'Ivoire",90,2015-06-15
"Nadège Cissé","Côte d'Ivoire",68,2015-06-15
"Lydie Saki","Côte d'Ivoire",0,2015-06-15
"Dominique Thiamale","Côte d'Ivoire",0,2015-06-15
"Nina Kpaho","Côte d'Ivoire",0,2015-06-15
"Mariam Diakité","Côte d'Ivoire",0,2015-06-15
"Rita Akaffou","Côte d'Ivoire",0,2015-06-15
"Nadege Essoh","Côte d'Ivoire",0,2015-06-15
"Sandrine Niamien","Côte d'Ivoire",0,2015-06-15
"Binta Diakité","Côte d'Ivoire",22,2015-06-15
"Jessica Aby","Côte d'Ivoire",0,2015-06-15
"Aminata Haidara","Côte d'Ivoire",0,2015-06-15
"Sophie Aguie","Côte d'Ivoire",0,2015-06-15
"Raymonde Kacou","Côte d'Ivoire",0,2015-06-15
"Ingrid Hjelmseth","Norway",79,2015-06-15
"Maria Thorisdottir","Norway",90,2015-06-15
"Marita Skammelsrud Lund","Norway",90,2015-06-15
"Lisa-Marie Karlseng Utland","Norway",64,2015-06-15
"Solveig Gulbrandsen","Norway",90,2015-06-15
"Ingrid Schjelderup","Norway",90,2015-06-15
"Elise Thorsnes","Norway",90,2015-06-15
"Lene Mykjåland","Norway",90,2015-06-15
"Kristine Minde","Norway",45,2015-06-15
"Emilie Haavi","Norway",90,2015-06-15
"Ada Hegerberg","Norway",90,2015-06-15
"Silje Vesterbekkmo","Norway",11,2015-06-15
"Cecilie Fiskerstrand","Norway",0,2015-06-15
"Gry Tofte Ims","Norway",0,2015-06-15
"Maren Mjelde","Norway",26,2015-06-15
"Trine Rønning","Norway",0,2015-06-15
"Isabell Herlovsen","Norway",0,2015-06-15
"Anja Sønstevold","Norway",0,2015-06-15
"Nora Holstad Berge","Norway",0,2015-06-15
"Ingrid Moe Wold","Norway",45,2015-06-15
"Marit Sandvei","Norway",0,2015-06-15
"Melissa Bjånesøy","Norway",0,2015-06-15
"Hege Hansen","Norway",0,2015-06-15
"Wang Fei","China PR",90,2015-06-15
"Liu Shanshan","China PR",90,2015-06-15
"Wu Haiyan","China PR",90,2015-06-15
"Li Dongna","China PR",90,2015-06-15
"Wang Shanshan","China PR",90,2015-06-15
"Tang Jiali","China PR",72,2015-06-15
"Zhao Rong","China PR",90,2015-06-15
"Han Peng","China PR",84,2015-06-15
"Tan Ruyin","China PR",90,2015-06-15
"Wang Lisi","China PR",90,2015-06-15
"Ren Guixin","China PR",90,2015-06-15
"Zhang Yue","China PR",0,2015-06-15
"Zhao Lina","China PR",0,2015-06-15
"Pang Fengyue","China PR",0,2015-06-15
"Li Jiayue","China PR",0,2015-06-15
"Xu Yanlu","China PR",0,2015-06-15
"Ma Jun","China PR",0,2015-06-15
"Li Ying","China PR",0,2015-06-15
"Wang Shuang","China PR",18,2015-06-15
"Lei Jiahui","China PR",0,2015-06-15
"Lou Jiahui","China PR",6,2015-06-15
"Gu Yasha","China PR",0,2015-06-15
"Zhang Rui","China PR",0,2015-06-15
"Erin Nayler","New Zealand",90,2015-06-15
"Ria Percival","New Zealand",90,2015-06-15
"Katie Duncan","New Zealand",90,2015-06-15
"Abby Erceg","New Zealand",90,2015-06-15
"Rebekah Stott","New Zealand",90,2015-06-15
"Ali Riley","New Zealand",90,2015-06-15
"Amber Hearn","New Zealand",90,2015-06-15
"Sarah Gregorius","New Zealand",45,2015-06-15
"Betsy Hassett","New Zealand",45,2015-06-15
"Annalie Longo","New Zealand",90,2015-06-15
"Hannah Wilkinson","New Zealand",90,2015-06-15
"Rebecca Rolls","New Zealand",0,2015-06-15
"Cushla Lichtwark","New Zealand",0,2015-06-15
"Anna Green","New Zealand",0,2015-06-15
"Jasmine Pereira","New Zealand",0,2015-06-15
"Kirsty Yallop","New Zealand",1,2015-06-15
"Rosie White","New Zealand",44,2015-06-15
"Katie Bowen","New Zealand",45,2015-06-15
"Meikayla Moore","New Zealand",0,2015-06-15
"CJ Bott","New Zealand",0,2015-06-15
"Evie Millynn","New Zealand",0,2015-06-15
"Daisy Cleverley","New Zealand",0,2015-06-15
"Emma Kete","New Zealand",0,2015-06-15
"Loes Geurts","Netherlands",90,2015-06-15
"Desiree van Lunteren","Netherlands",13,2015-06-15
"Stefanie van der Gragt","Netherlands",90,2015-06-15
"Mandy van den Berg","Netherlands",90,2015-06-15
"Anouk Dekker","Netherlands",90,2015-06-15
"Manon Melis","Netherlands",90,2015-06-15
"Sherida Spitse","Netherlands",90,2015-06-15
"Vivianne Miedema","Netherlands",90,2015-06-15
"Daniëlle van de Donk","Netherlands",72,2015-06-15
"Lieke Martens","Netherlands",90,2015-06-15
"Merel van Dongen","Netherlands",90,2015-06-15
"Sari van Veenendaal","Netherlands",0,2015-06-15
"Angela Christ","Netherlands",0,2015-06-15
"Petra Hogewoning","Netherlands",0,2015-06-15
"Dyanne Bito","Netherlands",0,2015-06-15
"Dominique Janssen","Netherlands",77,2015-06-15
"Anouk Hoogendijk","Netherlands",0,2015-06-15
"Tessel Middag","Netherlands",0,2015-06-15
"Maran van Erp","Netherlands",0,2015-06-15
"Kirsten van de Ven","Netherlands",18,2015-06-15
"Jill Roord","Netherlands",0,2015-06-15
"Vanity Lewerissa","Netherlands",0,2015-06-15
"Shanice van de Sanden","Netherlands",0,2015-06-15
"Erin McLeod","Canada",90,2015-06-15
"Kadeisha Buchanan","Canada",90,2015-06-15
"Carmelina Moscato","Canada",90,2015-06-15
"Kaylyn Kyle","Canada",61,2015-06-15
"Josée Bélanger","Canada",90,2015-06-15
"Christine Sinclair","Canada",90,2015-06-15
"Sophie Schmidt","Canada",81,2015-06-15
"Allysha Chapman","Canada",90,2015-06-15
"Jessie Fleming","Canada",61,2015-06-15
"Adriana Leon","Canada",90,2015-06-15
"Ashley Lawrence","Canada",90,2015-06-15
"Stephanie Labbé","Canada",0,2015-06-15
"Karina LeBlanc","Canada",0,2015-06-15
"Emily Zurrer","Canada",0,2015-06-15
"Robyn Gayle","Canada",0,2015-06-15
"Rhian Wilkinson","Canada",9,2015-06-15
"Diana Matheson","Canada",0,2015-06-15
"Lauren Sesselmann","Canada",0,2015-06-15
"Desiree Scott","Canada",29,2015-06-15
"Melissa Tancredi","Canada",29,2015-06-15
"Jonelle Filigno","Canada",0,2015-06-15
"Selenia Iacchelli","Canada",0,2015-06-15
"Marie-Ève Nault","Canada",0,2015-06-15
"Gaëlle Thalmann","Switzerland",90,2015-06-16
"Rachel Rinast","Switzerland",90,2015-06-16
"Noelle Maritz","Switzerland",90,2015-06-16
"Selina Kuster","Switzerland",90,2015-06-16
"Martina Moser","Switzerland",90,2015-06-16
"Lia Wälti","Switzerland",90,2015-06-16
"Ramona Bachmann","Switzerland",90,2015-06-16
"Lara Dickenmann","Switzerland",80,2015-06-16
"Ana-Maria Crnogorčević","Switzerland",90,2015-06-16
"Rahel Kiwic","Switzerland",65,2015-06-16
"Fabienne Humm","Switzerland",69,2015-06-16
"Stenia Michel","Switzerland",0,2015-06-16
"Jennifer Oehrli","Switzerland",0,2015-06-16
"Nicole Remund","Switzerland",10,2015-06-16
"Sandra Betschart","Switzerland",0,2015-06-16
"Cinzia Zehnder","Switzerland",0,2015-06-16
"Caroline Abbé","Switzerland",0,2015-06-16
"Florijana Ismaili","Switzerland",0,2015-06-16
"Vanessa Bürki","Switzerland",0,2015-06-16
"Eseosa Aigbogun","Switzerland",21,2015-06-16
"Daniela Schwarz","Switzerland",0,2015-06-16
"Vanessa Bernauer","Switzerland",25,2015-06-16
"Barla Deplazes","Switzerland",0,2015-06-16
"Annette Ngo Ndom","Cameroon",90,2015-06-16
"Christine Manie","Cameroon",90,2015-06-16
"Ajara Nchout","Cameroon",57,2015-06-16
"Augustine Ejangue","Cameroon",90,2015-06-16
"Francine Zouga","Cameroon",87,2015-06-16
"Gabrielle Onguene","Cameroon",90,2015-06-16
"Raissa Feudjio","Cameroon",90,2015-06-16
"Jeannette Yango","Cameroon",90,2015-06-16
"Aurelle Awona","Cameroon",90,2015-06-16
"Claudine Meffometou","Cameroon",90,2015-06-16
"Gaëlle Enganamouit","Cameroon",90,2015-06-16
"Thècle Mbororo","Cameroon",0,2015-06-16
"Flore Enyegue","Cameroon",0,2015-06-16
"Yvonne Leuko","Cameroon",0,2015-06-16
"Madeleine Ngono Mani","Cameroon",33,2015-06-16
"Cathy Bou Ndjouh","Cameroon",0,2015-06-16
"Ninon Abena","Cameroon",0,2015-06-16
"Ysis Sonkeng","Cameroon",0,2015-06-16
"Henriette Akaba","Cameroon",0,2015-06-16
"Agathe Ngani","Cameroon",3,2015-06-16
"Genevieve Ngo","Cameroon",0,2015-06-16
"Rose Bella","Cameroon",0,2015-06-16
"Wanki Awachwi","Cameroon",0,2015-06-16
"Shirley Berruz","Ecuador",90,2015-06-16
"Katherine Ortíz","Ecuador",90,2015-06-16
"Nancy Aguilar","Ecuador",90,2015-06-16
"Mayra Olvera","Ecuador",90,2015-06-16
"Angie Ponce","Ecuador",90,2015-06-16
"Ingrid Rodríguez","Ecuador",90,2015-06-16
"Erika Vásquez","Ecuador",90,2015-06-16
"Mónica Quinteros","Ecuador",83,2015-06-16
"Ligia Moreira","Ecuador",90,2015-06-16
"Kerlly Real","Ecuador",90,2015-06-16
"Denise Pesántes","Ecuador",90,2015-06-16
"Irene Tobar","Ecuador",0,2015-06-16
"Andrea Vera","Ecuador",0,2015-06-16
"Merly Zambrano","Ecuador",0,2015-06-16
"Giannina Lattanzio","Ecuador",0,2015-06-16
"Ámbar Torres","Ecuador",0,2015-06-16
"Madelin Riera","Ecuador",0,2015-06-16
"Carina Caicedo","Ecuador",7,2015-06-16
"Ana Palacios","Ecuador",0,2015-06-16
"Alexandra Salvador","Ecuador",0,2015-06-16
"Adriana Barré","Ecuador",0,2015-06-16
"Mabel Velarde","Ecuador",0,2015-06-16
"Mariela Jácome","Ecuador",0,2015-06-16
"Miho Fukumoto","Japan",90,2015-06-16
"Aya Sameshima","Japan",90,2015-06-16
"Aya Miyama","Japan",90,2015-06-16
"Homare Sawa","Japan",90,2015-06-16
"Shinobu Ohno","Japan",75,2015-06-16
"Asuna Tanaka","Japan",90,2015-06-16
"Yuika Sugasawa","Japan",80,2015-06-16
"Yūki Nagasato","Japan",90,2015-06-16
"Saori Ariyoshi","Japan",90,2015-06-16
"Yuri Kawamura","Japan",90,2015-06-16
"Kana Kitahara","Japan",45,2015-06-16
"Ayumi Kaihori","Japan",0,2015-06-16
"Erina Yamane","Japan",0,2015-06-16
"Yukari Kinga","Japan",0,2015-06-16
"Azusa Iwashimizu","Japan",0,2015-06-16
"Saki Kumagai","Japan",0,2015-06-16
"Mizuho Sakaguchi","Japan",0,2015-06-16
"Nahomi Kawasumi","Japan",0,2015-06-16
"Megumi Kamionobe","Japan",45,2015-06-16
"Rumi Utsugi","Japan",0,2015-06-16
"Mana Iwabuchi","Japan",10,2015-06-16
"Asano Nagasato","Japan",15,2015-06-16
"Karen Bardsley","England",90,2015-06-17
"Alex Scott","England",90,2015-06-17
"Fara Williams","England",90,2015-06-17
"Steph Houghton","England",90,2015-06-17
"Jordan Nobbs","England",90,2015-06-17
"Karen Carney","England",56,2015-06-17
"Jade Moore","England",90,2015-06-17
"Alex Greenwood","England",90,2015-06-17
"Casey Stoney","England",90,2015-06-17
"Toni Duggan","England",81,2015-06-17
"Fran Kirby","England",66,2015-06-17
"Siobhan Chamberlain","England",0,2015-06-17
"Carly Telford","England",0,2015-06-17
"Claire Rafferty","England",0,2015-06-17
"Laura Bassett","England",0,2015-06-17
"Jill Scott","England",0,2015-06-17
"Eniola Aluko","England",0,2015-06-17
"Lucy Bronze","England",0,2015-06-17
"Katie Chapman","England",0,2015-06-17
"Jo Potter","England",24,2015-06-17
"Jodie Taylor","England",9,2015-06-17
"Lianne Sanderson","England",34,2015-06-17
"Ellen White","England",0,2015-06-17
"Sandra Sepúlveda","Colombia",90,2015-06-17
"Natalia Gaitán","Colombia",90,2015-06-17
"Diana Ospina","Colombia",83,2015-06-17
"Daniela Montoya","Colombia",90,2015-06-17
"Oriánica Velásquez","Colombia",90,2015-06-17
"Yoreli Rincón","Colombia",74,2015-06-17
"Catalina Usme","Colombia",58,2015-06-17
"Angela Clavijo","Colombia",90,2015-06-17
"Nataly Arias","Colombia",90,2015-06-17
"Lady Andrade","Colombia",90,2015-06-17
"Carolina Arias","Colombia",90,2015-06-17
"Stefany Castaño","Colombia",0,2015-06-17
"Catalina Pérez","Colombia",0,2015-06-17
"Carolina Arbeláez","Colombia",0,2015-06-17
"Lina Granados","Colombia",0,2015-06-17
"Ingrid Vidal","Colombia",32,2015-06-17
"Mildrey Pineda","Colombia",0,2015-06-17
"Tatiana Ariza","Colombia",16,2015-06-17
"Yisela Cuesta","Colombia",0,2015-06-17
"Leicy Santos","Colombia",7,2015-06-17
"Laura Cosme","Colombia",0,2015-06-17
"Isabella Echeverri","Colombia",0,2015-06-17
"Manuela González","Colombia",0,2015-06-17
"Cecilia Santiago","Mexico",90,2015-06-17
"Kenti Robles","Mexico",90,2015-06-17
"Alina Garciamendez","Mexico",90,2015-06-17
"Valeria Miranda","Mexico",90,2015-06-17
"Jenny Ruiz-Williams","Mexico",90,2015-06-17
"Nayeli Rangel","Mexico",83,2015-06-17
"Charlyn Corral","Mexico",45,2015-06-17
"Stephany Mayor","Mexico",45,2015-06-17
"Mónica Ocampo","Mexico",90,2015-06-17
"Greta Espinoza","Mexico",90,2015-06-17
"Verónica Pérez","Mexico",90,2015-06-17
"Pamela Tajonar","Mexico",0,2015-06-17
"Emily Alvarado","Mexico",0,2015-06-17
"Christina Murillo","Mexico",7,2015-06-17
"Teresa Noyola","Mexico",0,2015-06-17
"Arianna Romero","Mexico",45,2015-06-17
"Bianca Sierra","Mexico",0,2015-06-17
"Mónica Alvarado","Mexico",0,2015-06-17
"Amanda Perez","Mexico",0,2015-06-17
"Renae Cuéllar","Mexico",45,2015-06-17
"Maria Sanchez","Mexico",0,2015-06-17
"Anisa Guajardo","Mexico",0,2015-06-17
"Fabiola Ibarra","Mexico",0,2015-06-17
"Sarah Bouhaddi","France",90,2015-06-17
"Wendie Renard","France",90,2015-06-17
"Laure Boulleau","France",78,2015-06-17
"Laura Georges","France",90,2015-06-17
"Amandine Henry","France",90,2015-06-17
"Jessica Houara","France",90,2015-06-17
"Eugénie Le Sommer","France",63,2015-06-17
"Camille Abily","France",70,2015-06-17
"Élodie Thomis","France",90,2015-06-17
"Marie-Laure Delie","France",90,2015-06-17
"Amel Majri","France",90,2015-06-17
"Céline Deville","France",0,2015-06-17
"Méline Gérard","France",0,2015-06-17
"Sabrina Delannoy","France",12,2015-06-17
"Kenza Dali","France",0,2015-06-17
"Claire Lavogez","France",0,2015-06-17
"Kadidiatou Diani","France",0,2015-06-17
"Louisa Cadamuro","France",0,2015-06-17
"Élise Bussaglia","France",20,2015-06-17
"Gaëtane Thiney","France",27,2015-06-17
"Griedge Mbock Bathy","France",0,2015-06-17
"Anaïg Butel","France",0,2015-06-17
"Kheira Hamraoui","France",0,2015-06-17
"Precious Dede","Nigeria",90,2015-06-16
"Onome Ebi","Nigeria",90,2015-06-16
"Josephine Chukwunonye","Nigeria",90,2015-06-16
"Esther Sunday","Nigeria",50,2015-06-16
"Asisat Oshoala","Nigeria",90,2015-06-16
"Courtney Dike","Nigeria",50,2015-06-16
"Ngozi Okobi","Nigeria",90,2015-06-16
"Evelyn Nwabuoku","Nigeria",90,2015-06-16
"Francisca Ordega","Nigeria",77,2015-06-16
"Sarah Nnodim","Nigeria",68,2015-06-16
"Ngozi Ebere","Nigeria",90,2015-06-16
"Christy Ohiaeriaku","Nigeria",0,2015-06-16
"Blessing Edoho","Nigeria",0,2015-06-16
"Osinachi Ohale","Nigeria",0,2015-06-16
"Perpetua Nkwocha","Nigeria",0,2015-06-16
"Desire Oparanozie","Nigeria",40,2015-06-16
"Iniabasi Umotong","Nigeria",0,2015-06-16
"Halimatu Ayinde","Nigeria",40,2015-06-16
"Ibubeleye Whyte","Nigeria",0,2015-06-16
"Loveth Ayila","Nigeria",0,2015-06-16
"Martina Ohadugha","Nigeria",0,2015-06-16
"Cecilia Nku","Nigeria",13,2015-06-16
"Hope Solo","United States",90,2015-06-16
"Becky Sauerbrunn","United States",90,2015-06-16
"Carli Lloyd","United States",90,2015-06-16
"Ali Krieger","United States",90,2015-06-16
"Lauren Holiday","United States",90,2015-06-16
"Alex Morgan","United States",66,2015-06-16
"Megan Rapinoe","United States",74,2015-06-16
"Tobin Heath","United States",80,2015-06-16
"Julie Ertz","United States",90,2015-06-16
"Abby Wambach","United States",90,2015-06-16
"Meghan Klingenberg","United States",90,2015-06-16
"Ashlyn Harris","United States",0,2015-06-16
"Alyssa Naeher","United States",0,2015-06-16
"Sydney Leroux","United States",24,2015-06-16
"Christie Pearce","United States",10,2015-06-16
"Kelley O'Hara","United States",0,2015-06-16
"Whitney Engen","United States",0,2015-06-16
"Shannon Boxx","United States",16,2015-06-16
"Amy Rodriguez","United States",0,2015-06-16
"Heather O'Reilly","United States",0,2015-06-16
"Morgan Gautrat","United States",0,2015-06-16
"Lori Chalupny","United States",0,2015-06-16
"Christen Press","United States",0,2015-06-16
"Lydia Williams","Australia",90,2015-06-16
"Laura Alleway","Australia",90,2015-06-16
"Steph Catley","Australia",90,2015-06-16
"Elise Kellond-Knight","Australia",90,2015-06-16
"Caitlin Foord","Australia",90,2015-06-16
"Emily van Egmond","Australia",90,2015-06-16
"Lisa De Vanna","Australia",63,2015-06-16
"Alanna Kennedy","Australia",90,2015-06-16
"Kyah Simon","Australia",72,2015-06-16
"Katrina Gorry","Australia",85,2015-06-16
"Sam Kerr","Australia",90,2015-06-16
"Melissa Barbieri","Australia",0,2015-06-16
"Mackenzie Arnold","Australia",0,2015-06-16
"Larissa Crummer","Australia",27,2015-06-16
"Ashleigh Sykes","Australia",0,2015-06-16
"Clare Polkinghorne","Australia",0,2015-06-16
"Servet Uzunlar","Australia",0,2015-06-16
"Leena Khamis","Australia",0,2015-06-16
"Tameka Yallop","Australia",5,2015-06-16
"Teresa Polias","Australia",0,2015-06-16
"Hayley Raso","Australia",0,2015-06-16
"Nicola Bolger","Australia",0,2015-06-16
"Michelle Heyman","Australia",18,2015-06-16
"Hedvig Lindahl","Sweden",90,2015-06-16
"Nilla Fischer","Sweden",90,2015-06-16
"Lisa Dahlkvist","Sweden",90,2015-06-16
"Lotta Schelin","Sweden",90,2015-06-16
"Sofia Jakobsson","Sweden",90,2015-06-16
"Amanda Ilestedt","Sweden",90,2015-06-16
"Therese Sjögran","Sweden",90,2015-06-16
"Lina Nilsson","Sweden",74,2015-06-16
"Caroline Seger","Sweden",90,2015-06-16
"Jessica Samuelsson","Sweden",90,2015-06-16
"Elin Rubensson","Sweden",76,2015-06-16
"Hilda Carlén","Sweden",0,2015-06-16
"Carola Söberg","Sweden",0,2015-06-16
"Charlotte Rohlin","Sweden",0,2015-06-16
"Linda Sembrant","Sweden",0,2015-06-16
"Emma Berglund","Sweden",0,2015-06-16
"Sara Thunebro","Sweden",14,2015-06-16
"Kosovare Asllani","Sweden",16,2015-06-16
"Jenny Hjohlman","Sweden",0,2015-06-16
"Malin Diaz","Sweden",0,2015-06-16
"Emma Lundh","Sweden",0,2015-06-16
"Emilia Brodin","Sweden",0,2015-06-16
"Olivia Schough","Sweden",0,2015-06-16
"Kim Jung-mi","Korea Republic",90,2015-06-17
"Lee Eun-mi","Korea Republic",90,2015-06-17
"Shim Seo-yeon","Korea Republic",90,2015-06-17
"Hwang Bo-ram","Korea Republic",90,2015-06-17
"Jeon Ga-eul","Korea Republic",90,2015-06-17
"Cho So-hyun","Korea Republic",90,2015-06-17
"Park Eun-sun","Korea Republic",59,2015-06-17
"Ji So-yun","Korea Republic",90,2015-06-17
"Kwon Hah-nul","Korea Republic",90,2015-06-17
"Kang Yu-mi","Korea Republic",77,2015-06-17
"Kim Hye-ri","Korea Republic",45,2015-06-17
"Jun Min-kyung","Korea Republic",0,2015-06-17
"Yoon Young-geul","Korea Republic",0,2015-06-17
"Lim Seon-joo","Korea Republic",0,2015-06-17
"Kim Do-yeon","Korea Republic",0,2015-06-17
"Jung Seol-bin","Korea Republic",0,2015-06-17
"Yoo Young-a","Korea Republic",31,2015-06-17
"Song Su-ran","Korea Republic",0,2015-06-17
"Park Hee-young","Korea Republic",13,2015-06-17
"Kim Hye-yeong","Korea Republic",0,2015-06-17
"Kim Soo-yun","Korea Republic",45,2015-06-17
"Lee So-dam","Korea Republic",0,2015-06-17
"Lee Geum-min","Korea Republic",0,2015-06-17
"Ainhoa Tirapu","Spain",90,2015-06-17
"Celia Jiménez","Spain",90,2015-06-17
"Leire Landa","Spain",90,2015-06-17
"Virginia Torrecilla","Spain",90,2015-06-17
"Michelle O'Neill","Spain",63,2015-06-17
"Verónica Boquete","Spain",90,2015-06-17
"Marta Corredera","Spain",75,2015-06-17
"Vicky Losada","Spain",57,2015-06-17
"Marta Torrejón","Spain",90,2015-06-17
"Irene Paredes","Spain",90,2015-06-17
"Alexia Putellas","Spain",90,2015-06-17
"Dolores Gallardo","Spain",0,2015-06-17
"Sandra Paños","Spain",0,2015-06-17
"Melanie Serrano","Spain",0,2015-06-17
"Ruth García","Spain",0,2015-06-17
"Sonia Bermúdez","Spain",27,2015-06-17
"Jennifer Hermoso","Spain",0,2015-06-17
"Priscila Borja","Spain",0,2015-06-17
"Silvia Meseguer","Spain",33,2015-06-17
"Ivana Andrés","Spain",0,2015-06-17
"Elisabeth Ibarra","Spain",0,2015-06-17
"Erika Vázquez","Spain",15,2015-06-17
"Amanda Sampedro","Spain",0,2015-06-17
"Dinnia Díaz","Costa Rica",90,2015-06-18
"Diana Saenz","Costa Rica",90,2015-06-18
"Carol Sánchez","Costa Rica",90,2015-06-18
"Melissa Herrera","Costa Rica",90,2015-06-18
"Shirley Cruz","Costa Rica",90,2015-06-18
"Raquel Rodríguez","Costa Rica",90,2015-06-18
"Lixy Rodríguez","Costa Rica",90,2015-06-18
"María Barrantes","Costa Rica",72,2015-06-18
"Cristín Granados","Costa Rica",57,2015-06-18
"Katherine Alvarado","Costa Rica",86,2015-06-18
"Wendy Acosta","Costa Rica",90,2015-06-18
"Noelia Bermúdez","Costa Rica",0,2015-06-18
"Yirliana Arroyo","Costa Rica",0,2015-06-18
"Gabriela Guillén","Costa Rica",0,2015-06-18
"Emilie Valenciano","Costa Rica",0,2015-06-18
"Mariana Benavides","Costa Rica",0,2015-06-18
"Daniela Cruz","Costa Rica",0,2015-06-18
"Carolina Venegas","Costa Rica",33,2015-06-18
"Karla Villalobos","Costa Rica",18,2015-06-18
"Fabiola Sanchez","Costa Rica",4,2015-06-18
"Adriana Venegas","Costa Rica",0,2015-06-18
"María Coto","Costa Rica",0,2015-06-18
"Gloriana Villalobos","Costa Rica",0,2015-06-18
"Luciana Maria Dionizio","Brazil",90,2015-06-18
"Mônica","Brazil",66,2015-06-18
"Andressinha","Brazil",90,2015-06-18
"Tamires","Brazil",90,2015-06-18
"Poliana","Brazil",90,2015-06-18
"Rafaelle","Brazil",90,2015-06-18
"Rosana","Brazil",90,2015-06-18
"Raquel","Brazil",90,2015-06-18
"Maurine Dorneles Gonçalves","Brazil",90,2015-06-18
"Gabi Zanotti","Brazil",78,2015-06-18
"Darlene De Souza","Brazil",59,2015-06-18
"Bárbara","Brazil",0,2015-06-18
"Letícia Izidoro","Brazil",0,2015-06-18
"Fabiana da Silva Simões","Brazil",0,2015-06-18
"Rafinha","Brazil",12,2015-06-18
"Beatriz","Brazil",31,2015-06-18
"Thaisa","Brazil",0,2015-06-18
"Andressa","Brazil",0,2015-06-18
"Marta","Brazil",0,2015-06-18
"Cristiane","Brazil",0,2015-06-18
"Géssica do Nascimento","Brazil",24,2015-06-18
"Tayla","Brazil",0,2015-06-18
"Formiga","Brazil",0,2015-06-18
"Nadine Angerer","Germany",90,2015-06-20
"Saskia Bartusiak","Germany",90,2015-06-20
"Leonie Maier","Germany",90,2015-06-20
"Annike Krahn","Germany",90,2015-06-20
"Simone Laudehr","Germany",90,2015-06-20
"Anja Mittag","Germany",90,2015-06-20
"Célia Šašić","Germany",90,2015-06-20
"Melanie Leupolz","Germany",45,2015-06-20
"Alexandra Popp","Germany",89,2015-06-20
"Lena Goeßling","Germany",90,2015-06-20
"Tabea Kemme","Germany",77,2015-06-20
"Almuth Schult","Germany",0,2015-06-20
"Laura Benkarth","Germany",0,2015-06-20
"Bianca Schmidt","Germany",0,2015-06-20
"Melanie Behringer","Germany",0,2015-06-20
"Pauline Bremer","Germany",0,2015-06-20
"Lena Lotzen","Germany",1,2015-06-20
"Dzsenifer Marozsán","Germany",45,2015-06-20
"Babett Peter","Germany",0,2015-06-20
"Jennifer Cramer","Germany",13,2015-06-20
"Josephine Henning","Germany",0,2015-06-20
"Lena Petermann","Germany",0,2015-06-20
"Sara Däbritz","Germany",0,2015-06-20
"Hedvig Lindahl","Sweden",90,2015-06-20
"Linda Sembrant","Sweden",90,2015-06-20
"Emma Berglund","Sweden",80,2015-06-20
"Nilla Fischer","Sweden",90,2015-06-20
"Lotta Schelin","Sweden",90,2015-06-20
"Sofia Jakobsson","Sweden",90,2015-06-20
"Amanda Ilestedt","Sweden",90,2015-06-20
"Therese Sjögran","Sweden",90,2015-06-20
"Caroline Seger","Sweden",90,2015-06-20
"Jessica Samuelsson","Sweden",45,2015-06-20
"Elin Rubensson","Sweden",67,2015-06-20
"Hilda Carlén","Sweden",0,2015-06-20
"Carola Söberg","Sweden",0,2015-06-20
"Charlotte Rohlin","Sweden",0,2015-06-20
"Sara Thunebro","Sweden",0,2015-06-20
"Lisa Dahlkvist","Sweden",0,2015-06-20
"Kosovare Asllani","Sweden",23,2015-06-20
"Jenny Hjohlman","Sweden",10,2015-06-20
"Malin Diaz","Sweden",0,2015-06-20
"Lina Nilsson","Sweden",45,2015-06-20
"Emma Lundh","Sweden",0,2015-06-20
"Emilia Brodin","Sweden",0,2015-06-20
"Olivia Schough","Sweden",0,2015-06-20
"Wang Fei","China PR",90,2015-06-20
"Liu Shanshan","China PR",90,2015-06-20
"Wu Haiyan","China PR",90,2015-06-20
"Li Dongna","China PR",90,2015-06-20
"Wang Shanshan","China PR",90,2015-06-20
"Tang Jiali","China PR",40,2015-06-20
"Zhao Rong","China PR",90,2015-06-20
"Han Peng","China PR",90,2015-06-20
"Tan Ruyin","China PR",90,2015-06-20
"Wang Lisi","China PR",72,2015-06-20
"Ren Guixin","China PR",90,2015-06-20
"Zhang Yue","China PR",0,2015-06-20
"Zhao Lina","China PR",0,2015-06-20
"Pang Fengyue","China PR",0,2015-06-20
